DateTime,AirTemp_C,Soil1Temp_C,Soil2Temp_C,Soil3Temp_C,Soil4Temp_C,ShortwaveFlux_Wm2_Avg,Rain_mm_Tot,LightningStrikes_Tot,LightningDist_km_Avg,WindSpeed_ms_Avg,VaporPressure_mbar_Avg,Pressure_mbar_Avg,RelativeHumidity_pct,TCDT_C
05-Aug-2023 15:00:00,22.91,18.86,20.77,5.426,0.799,618.4,0,0,0,3.826,12.15,943.675,43.4,1.198
05-Aug-2023 16:00:00,22.95,20.15,20.66,5.639,0.727,593.8,0,0,0,3.466,11.73333,943.3417,39.9,1.264
05-Aug-2023 17:00:00,23.06,19.75,19.19,5.706,0.711,536.3,0,0,0,3.658,11.59167,943.1833,41.8,1.289
05-Aug-2023 18:00:00,23.17,18.15,17.58,5.706,0.701,458.9,0,0,0,3.736,11.56667,942.9667,39.4,1.285
05-Aug-2023 19:00:00,22.99,18.23,16.79,5.841,0.703,401.2,0,0,0,3.975,9.858334,942.8333,35.4,1.289
05-Aug-2023 20:00:00,22.61,15.75,15.8,5.413,0.692,298.7,0,0,0,3.497,9.933333,942.8083,37.4,1.265
05-Aug-2023 21:00:00,21.77,13.99,14.79,5.126,0.683,205.5,0,0,0,2.95,9.883333,942.75,41.5,1.266
05-Aug-2023 22:00:00,19.6,12.78,13.37,4.958,0.683,103.8,0,0,0,1.591,10.61667,942.7583,51,1.262
05-Aug-2023 23:00:00,17.02,10.28,11.56,4.706,0.685,29.83,0,0,0,1.901,10.90833,942.6917,59.3,1.261
06-Aug-2023 00:00:00,14.01,8.53,9.91,4.422,0.682,3,0,0,0,2.302,10.35,942.5084,67.8,1.258
06-Aug-2023 01:00:00,13.56,7.543,9,4.228,0.682,0,0,0,0,2.195,9.816667,942.4,61.2,1.257
06-Aug-2023 02:00:00,13.19,7.49,8.73,4.105,0.689,0,0,0,0,2.152,9.508333,942.2667,63.9,1.257
06-Aug-2023 03:00:00,13.58,7.246,8.44,4.006,0.696,0,0,0,0,2.011,9.466666,942.0167,58.8,1.256
06-Aug-2023 04:00:00,14.18,7.028,8.18,3.916,0.701,0,0,0,0,1.909,9.441667,941.875,58.3,1.248
06-Aug-2023 05:00:00,14.95,6.863,7.991,3.829,0.706,0.833,0,0,0,1.936,9.4,941.6166,52.5,1.245
06-Aug-2023 06:00:00,15.53,7.382,8.43,3.788,0.71,10.67,0,0,0,1.915,9.674999,941.3,58.8,1.257
06-Aug-2023 07:00:00,15.1,8.43,9.89,3.814,0.714,49.33,0,0,0,1.96,11.275,941.0333,70.2,1.245
06-Aug-2023 08:00:00,15.91,10.61,11.81,4.031,0.723,96.6,0,0,0,3.071,12.63333,940.9916,69.5,1.257
06-Aug-2023 09:00:00,16.56,12.15,13.04,4.249,0.732,148.9,0,0,0,3.17,13.01667,940.725,65.4,1.267
06-Aug-2023 10:00:00,18.63,14.74,15.38,4.627,0.749,269.8,0,0,0,4.462,13.31667,940.425,62,1.268
06-Aug-2023 11:00:00,19.06,16.05,16.16,5.109,0.772,304,0,0,0,5.083,13.46667,940.2833,62.2,1.271
06-Aug-2023 12:00:00,19.68,18.57,18.28,5.424,0.784,367.2,0,0,0,5.055,13.65833,939.9167,58,1.266
06-Aug-2023 13:00:00,19.76,17.33,18.05,5.408,0.792,374.3,0,0,0,4.997,13.85,939.775,59.5,1.268
06-Aug-2023 14:00:00,20.33,17.23,18.04,5.531,0.8,372,0,0,0,5.104,12.78333,939.725,50.5,1.269
06-Aug-2023 15:00:00,20.72,18.34,19.02,5.77,0.813,392.9,0,0,0,5.15,11.90833,939.5833,50.2,1.267
06-Aug-2023 16:00:00,20.34,16.06,17.11,5.531,0.812,227.1,0,0,0,3.673,12.1,939.6417,52.5,1.255
06-Aug-2023 17:00:00,20.07,15.59,16.85,5.384,0.812,221.8,0,0,0,2.938,11.925,939.3833,48.5,1.27
06-Aug-2023 18:00:00,20.94,18.24,18.62,5.618,0.824,350.1,0,0,0,2.883,12.05833,938.875,49,1.259
06-Aug-2023 19:00:00,20.79,16.26,17.34,5.554,0.836,279.8,0,0,0,3.363,12.55,938.6,56.5,1.257
06-Aug-2023 20:00:00,19.88,15.46,16.8,5.453,0.838,190.2,0,0,0,3.084,13.53333,938.5917,60.6,1.255
06-Aug-2023 21:00:00,18.09,13.54,14.75,5.298,0.841,77.58,0,0,0,3.126,13.2,938.4833,66.5,1.256
06-Aug-2023 22:00:00,16.17,12.17,13.43,5.134,0.843,57.75,0,0,0,2.37,12.75,938.5,72.9,1.254
06-Aug-2023 23:00:00,14.88,11.51,12.45,5.015,0.846,8.83,0,0,0,2.383,12.19167,938.5583,69.8,1.256
07-Aug-2023 00:00:00,14.07,10.22,11.12,4.857,0.849,1.083,0,0,0,2.279,11.34167,938.6667,69.3,1.267
07-Aug-2023 01:00:00,13.96,9.36,10.54,4.681,0.849,0,0,0,0,2.155,11.275,938.5667,73.1,1.263
07-Aug-2023 02:00:00,14.11,8.36,9.75,4.512,0.847,0,0,0,0,1.422,11.03333,938.475,63.1,1.259
07-Aug-2023 03:00:00,15.73,7.689,9.09,4.366,0.848,0,0,0,0,1.538,10.81667,938.4916,61.1,1.268
07-Aug-2023 04:00:00,14.25,7.674,8.93,4.267,0.85,0,0,0,0,1.922,10.69167,938.2667,67.2,1.268
07-Aug-2023 05:00:00,13.69,7.33,8.61,4.163,0.851,0.333,0,0,0,1.748,10.70833,938.2084,67.3,1.254
07-Aug-2023 06:00:00,14.21,7.705,8.86,4.103,0.853,13.25,0,0,0,1.738,10.84167,938.2917,68.4,1.266
07-Aug-2023 07:00:00,14.33,9.19,10.41,4.178,0.859,56.5,0,0,0,2.997,11.25833,938.1083,68.8,1.256
07-Aug-2023 08:00:00,15.31,11.61,12.16,4.389,0.868,123.9,0,0,0,3.273,12.15,938.0917,70.4,1.254
07-Aug-2023 09:00:00,16.85,11.91,13.39,4.465,0.872,197,0,0,0,2.966,12.95,938.1667,62.1,1.272
07-Aug-2023 10:00:00,18.58,13.21,14.83,4.567,0.879,264.3,0,0,0,2.224,13.23333,938.1667,60.8,1.279
07-Aug-2023 11:00:00,20.18,15.96,16.54,4.75,0.887,354,0,0,0,1.363,13.56667,938.075,55.9,1.282
07-Aug-2023 12:00:00,20.47,14.15,15.73,4.719,0.888,440,0,0,0,2.124,13.725,937.7333,56,1.282
07-Aug-2023 13:00:00,20.54,14.23,16.12,4.784,0.89,454.4,0,0,0,2.487,13.33333,937.6666,55.8,1.289
07-Aug-2023 14:00:00,20.74,14.44,16.32,4.908,0.894,457.9,0,0,0,3.024,13.4,937.3334,55.3,1.275
07-Aug-2023 15:00:00,20.75,13.99,15.89,4.959,0.899,354.3,0,0,0,2.952,12.71667,937.0667,51.1,1.289
07-Aug-2023 16:00:00,21,13.92,15.74,5.016,0.901,354.7,0,0,0,2.981,12.58333,936.7333,51.4,1.284
07-Aug-2023 17:00:00,20.83,13.88,15.48,5.025,0.902,296,0,0,0,3.322,12.975,935.9917,55.7,1.273
07-Aug-2023 18:00:00,20.67,13.53,15.2,5.036,0.904,238.5,0,0,0,3.4,13.66667,935.45,56,1.195
07-Aug-2023 19:00:00,19.98,12.55,14.38,4.931,0.904,93.1,0,0,0,2.683,13.03333,934.8917,55.7,1.193
07-Aug-2023 20:00:00,17.5,11.98,12.64,5.389,0.913,49,0,2,5.917,5.808,13.21667,934.8583,79,1.211
07-Aug-2023 21:00:00,15.13,12.05,12.57,5.253,0.918,38.92,0,1,2.583,4.739,13.69167,935.2917,80.5,1.185
07-Aug-2023 22:00:00,14.85,11.11,12.03,4.933,0.914,27.92,0,0,0,1.06,13.6,935.575,83.9,1.254
07-Aug-2023 23:00:00,13.97,10.4,11.66,4.759,0.91,2.833,0,0,0,1.841,13.85833,936.0167,88.7,1.251
08-Aug-2023 00:00:00,13.44,8.72,10.49,4.571,0.908,0.333,0,0,0,1.518,13.525,936.0833,85.9,1.257
08-Aug-2023 01:00:00,13.33,8,9.57,4.37,0.904,0,0,0,0,1.136,13.41667,936.1917,88.6,1.259
08-Aug-2023 02:00:00,12.97,7.525,9.04,4.256,0.904,0,0,0,0,1.193,12.96667,936.2417,86.2,1.257
08-Aug-2023 03:00:00,12.55,8.14,9.24,4.25,0.905,0,0,0,0,2.063,12.79167,936.2,89.3,1.189
08-Aug-2023 04:00:00,12.38,7.607,8.8,4.157,0.905,0,0,0,0,1.293,12.84167,936.1167,88.5,1.193
08-Aug-2023 05:00:00,12.27,7.569,8.78,4.071,0.906,0,0,0,0,1.257,12.83333,936.1583,93.2,1.193
08-Aug-2023 06:00:00,11.51,7.741,8.81,4.044,0.904,5.667,0,0,0,1.992,12.71667,936.3,95.3,1.189
08-Aug-2023 07:00:00,11.4,8.21,9.04,4.091,0.908,24.92,0,0,0,2.793,12.79167,936.3917,95.1,1.196
08-Aug-2023 08:00:00,11.48,8.61,9.33,4.187,0.912,65.42,0,0,0,3.363,12.93333,936.2833,95.7,1.254
08-Aug-2023 09:00:00,11.9,9.04,9.92,4.162,0.914,156.1,0,0,0,2.552,13.21667,936.225,94,1.253
08-Aug-2023 10:00:00,12.5,9.62,10.74,4.191,0.914,206,0,0,0,2.214,13.45833,936.1083,91.3,1.251
08-Aug-2023 11:00:00,12.86,10.52,11.6,4.201,0.917,201.6,0,0,0,1.735,13.39167,936.075,88.2,1.249
08-Aug-2023 12:00:00,13.42,11.08,12.25,4.284,0.919,243.1,0,0,0,2.443,13.63333,935.975,87.4,1.249
08-Aug-2023 13:00:00,13.86,11.96,13.19,4.417,0.922,352.8,0,0,0,2.973,13.975,935.7084,86.3,1.253
08-Aug-2023 14:00:00,14.92,13.53,14.56,4.606,0.929,514.6,0,0,0,3.194,14.275,935.325,80.7,1.254
08-Aug-2023 15:00:00,15.53,13.8,14.88,4.71,0.933,503.8,0,0,0,3.51,14.13333,935.0833,79.1,1.258
08-Aug-2023 16:00:00,15.76,13.76,14.97,4.805,0.937,446.8,0,0,0,3.863,14.225,934.9333,80.2,1.254
08-Aug-2023 17:00:00,16.3,15.04,15.26,4.954,0.942,472.6,0,0,0,3.375,14.54167,934.5833,78.6,1.258
08-Aug-2023 18:00:00,15.55,13.29,14.46,4.804,0.94,238.3,0,0,0,3.34,14.33333,934.5,81.8,1.257
08-Aug-2023 19:00:00,15.5,12.65,14.1,4.735,0.938,203.4,0,0,0,2.71,14.6,934.2583,83.7,1.262
08-Aug-2023 20:00:00,15.48,12.13,13.7,4.702,0.938,170.2,0,0,0,2.733,14.79167,933.7167,84.9,1.257
08-Aug-2023 21:00:00,15.06,11.56,13.17,4.622,0.935,92.5,0,0,0,2.318,14.74167,933.4083,87.9,1.258
08-Aug-2023 22:00:00,14.46,10.8,12.55,4.583,0.936,43.5,0,0,0,2.701,14.575,933.2,89,1.255
08-Aug-2023 23:00:00,13.92,9.95,11.79,4.475,0.933,10.67,0,0,0,2.417,14.25833,932.875,90.3,1.252
09-Aug-2023 00:00:00,13.77,9.82,11.38,4.395,0.935,0.333,0,0,0,2.307,14.25833,932.6917,91,1.257
09-Aug-2023 01:00:00,14.29,9.69,11.22,4.342,0.933,0,0,0,0,1.906,14.825,932.35,90.8,1.258
09-Aug-2023 02:00:00,14.13,9.59,11.16,4.319,0.935,0,0,0,0,2.143,14.84167,932.1,91.8,1.258
09-Aug-2023 03:00:00,14.34,9.57,11.13,4.307,0.935,0,0,0,0,2.293,14.99167,931.8,91.8,1.254
09-Aug-2023 04:00:00,14.21,9.77,11.14,4.299,0.94,0,0.289,4,4.583,2.291,14.96667,931.45,93,1.193
09-Aug-2023 05:00:00,13.1,11.29,11.91,5.249,0.954,0,6.29,6,4.333,1.087,14.74167,931.825,99.3,1.193
09-Aug-2023 06:00:00,13.42,10.54,11.59,4.935,0.843,0.083,0,0,0,0.994,15.1,931.3,99.8,1.2
09-Aug-2023 07:00:00,13.82,10.54,11.39,4.746,0.819,7.167,0.017,0,0,1.235,15.45833,931.1083,95.8,1.19
09-Aug-2023 08:00:00,14.48,11.54,12.14,4.691,0.797,17,0,0,0,1.558,28,1629.15,7999,1.185
09-Aug-2023 09:00:00,14.83,13.73,14.04,4.813,0.781,115.6,0,0,0,2.091,16.51667,931.1,97.3,1.268
09-Aug-2023 10:00:00,15.94,14.9,15.45,4.95,0.774,207.5,0,0,0,2.726,17.25,931.0833,93.9,1.254
09-Aug-2023 11:00:00,16.83,16.83,16.91,5.195,0.774,279.2,0,0,0,2.427,17.76667,931.0416,92.3,1.259
09-Aug-2023 12:00:00,17.95,16.28,16.17,6.483,0.797,259.3,0,0,0,3.828,17.64167,931.05,81.4,1.238
09-Aug-2023 13:00:00,18.53,16.94,16.57,7.2,0.81,235.7,0,0,0,4.405,16.65833,930.9667,76.4,1.25
09-Aug-2023 14:00:00,19.6,17.89,17.54,7.865,0.829,348.5,0,0,0,4.492,16.925,930.825,72.5,1.241
09-Aug-2023 15:00:00,20.09,18.85,18.48,7.228,0.839,405.5,0,0,0,4.189,16.475,930.8583,68.6,1.221
09-Aug-2023 16:00:00,20.3,18.07,17.66,6.525,0.844,362.3,0,0,0,4.124,16.73333,930.9333,73.1,1.233
09-Aug-2023 17:00:00,19.84,17.65,17.03,7.062,0.862,182.8,0,0,0,3.537,16.85833,930.7833,73.9,1.249
09-Aug-2023 18:00:00,19.83,17.16,16.59,6.895,0.874,174.2,0,0,0,3.588,16.91667,930.475,71.8,1.251
09-Aug-2023 19:00:00,20.17,16.81,16.3,6.669,0.882,179.8,0,0,0,3.077,16.31667,930.6417,66.1,1.252
09-Aug-2023 20:00:00,19.48,15.68,15.64,6.351,0.892,108.8,0,0,0,2.247,15.31667,930.725,71.5,1.247
09-Aug-2023 21:00:00,17.9,13.98,15.01,5.911,0.9,58.92,0,0,0,1.818,15.875,930.7083,80.9,1.223
09-Aug-2023 22:00:00,17.03,13.72,14.34,5.912,0.915,31.17,0,0,0,2.904,15.93333,930.9333,80,1.229
09-Aug-2023 23:00:00,16.51,12.59,13.58,5.687,0.927,9.42,0,0,0,2.498,15.425,931.1917,84,1.236
10-Aug-2023 00:00:00,15.68,11.69,12.85,5.5,0.937,0.75,0,0,0,1.887,15.225,931.5333,86.8,1.227
10-Aug-2023 01:00:00,15.2,10.77,12.04,5.351,0.952,0,0,2,4.833,1.36,15.01667,931.825,87.5,1.25
10-Aug-2023 02:00:00,15.38,10.3,11.47,5.259,0.966,0,0,0,0,1.259,14.83333,932.0667,82.6,1.22
10-Aug-2023 03:00:00,15.91,9.55,10.76,5.111,0.979,0,0,0,0,0.611,14.85833,932.2,81.2,1.221
10-Aug-2023 04:00:00,16.08,10.16,10.99,5.045,0.995,0,0,4,6.833,1.255,15.08333,932.4583,84.4,1.237
10-Aug-2023 05:00:00,15.91,11.99,12.45,5.162,1.015,0,0,5,9.17,2.228,15.25,932.7916,84.1,1.237
10-Aug-2023 06:00:00,15.68,12.73,12.92,5.437,1.038,18,0.085,35,8.25,3.365,15.175,932.6083,81.5,1.226
10-Aug-2023 07:00:00,15.77,12.19,12.75,5.186,1.046,28.17,0,0,0,1.743,14.85833,932.7,83.5,1.25
10-Aug-2023 08:00:00,16.24,13.1,13.27,5.497,1.061,55.33,0,0,0,2.214,15.03333,933.1334,77,1.252
10-Aug-2023 09:00:00,16.49,13.26,13.35,5.665,1.09,82.6,0,0,0,4.58,14.5,933.3167,78.4,1.258
10-Aug-2023 10:00:00,16.53,13.28,14.06,5.248,1.092,187.2,0,0,0,2.711,14.55833,933.5083,74.8,1.257
10-Aug-2023 11:00:00,17.26,13.06,14.53,5.202,1.107,230.3,0,0,0,2.373,14.55833,933.825,73.8,1.25
10-Aug-2023 12:00:00,17.72,14.23,15.16,5.299,1.12,202.6,0,0,0,2.336,14.725,934.1833,71.5,1.247
10-Aug-2023 13:00:00,18.46,14.52,15.27,5.375,1.134,206.8,0,0,0,3.056,14.7,934.3583,70.5,1.249
10-Aug-2023 14:00:00,18.75,15.13,15.67,5.469,1.149,205.3,0,0,0,3.388,15.125,934.5167,69.9,1.251
10-Aug-2023 15:00:00,20.08,18.48,17.96,6.355,1.179,408.3,0,0,0,3.179,15.69167,934.3167,63,1.246
10-Aug-2023 16:00:00,21.18,18.83,17.52,6.922,1.21,441.8,0,0,0,3.983,15.31667,934.325,60.6,1.247
10-Aug-2023 17:00:00,20.98,18.64,17.16,7.004,1.223,342.7,0,0,0,3.534,15.11667,934.5333,61,1.248
10-Aug-2023 18:00:00,20.77,17.89,16.43,7.096,1.238,274.1,0,0,0,3.934,14.9,934.65,61.7,1.249
10-Aug-2023 19:00:00,20.62,17.53,15.86,8.04,1.265,223.1,0,0,0,4.134,14.65833,934.575,60.7,1.292
10-Aug-2023 20:00:00,20.29,16.59,15.69,6.828,1.249,165.6,0,0,0,2.617,14.88333,934.5333,64.9,1.294
10-Aug-2023 21:00:00,19.14,15.09,14.75,6.464,1.246,85.3,0,0,0,1.782,14.93333,934.7584,68.1,1.25
10-Aug-2023 22:00:00,17.34,13.17,14.19,6.006,1.243,32.33,0,0,0,3.035,15.18333,935.0583,83.9,1.24
10-Aug-2023 23:00:00,15.83,11.89,12.83,5.818,1.245,10.33,0,0,0,1.603,15.175,935.4,83.3,1.254
11-Aug-2023 00:00:00,15.75,11.63,12.33,5.707,1.249,0.167,0,0,0,1.644,14.625,935.6667,79.5,1.253
11-Aug-2023 01:00:00,16.13,11.96,12.26,5.708,1.257,0,0,0,0,1.737,14.13333,935.5667,76,1.226
11-Aug-2023 02:00:00,16.21,12.22,12.53,5.754,1.268,0,0,0,0,2.343,14.34167,936.0083,80.8,1.239
11-Aug-2023 03:00:00,15.83,12.65,12.61,5.978,1.278,0,0,0,0,2.697,14.28333,936.1083,78.3,1.239
11-Aug-2023 04:00:00,14.66,10.1,11.57,5.359,1.272,0,0,0,0,2.175,13.70833,936.2416,81.2,1.227
11-Aug-2023 05:00:00,15.33,9.81,11.13,5.246,1.273,0.167,0,0,0,1.787,13.4,936.4917,78.8,1.224
11-Aug-2023 06:00:00,14.67,9.6,10.88,5.132,1.274,5.167,0,0,0,1.413,13.125,936.5417,79.6,1.224
11-Aug-2023 07:00:00,14.13,9.76,10.64,5.076,1.277,26.67,0,0,0,1.498,12.81667,936.375,79.5,1.23
11-Aug-2023 08:00:00,14.04,10.35,11.09,5.056,1.282,53.92,0,0,0,2.298,12.7,936.325,79.1,1.223
11-Aug-2023 09:00:00,14.25,10.1,11.03,4.991,1.284,75.17,0,0,0,1.788,12.58333,936.6083,76.5,1.228
11-Aug-2023 10:00:00,14.89,10.29,11.7,4.92,1.282,139.8,0,0,0,1.479,12.79167,936.85,74.9,1.228
11-Aug-2023 11:00:00,16.03,12.7,13.61,5.061,1.288,220.4,0,0,0,2.367,13.33333,936.8333,72.6,1.226
11-Aug-2023 12:00:00,17.28,15.76,15.75,5.384,1.297,317.7,0,0,0,2.997,13.60833,936.7583,66.6,1.246
11-Aug-2023 13:00:00,18.83,17.18,16.26,6.36,1.328,443.9,0,0,0,5.189,13.68333,936.525,61.2,1.242
11-Aug-2023 14:00:00,19.63,18.39,17.53,7.107,1.346,493.5,0,0,0,5.716,13.30833,936.6167,56.2,1.25
11-Aug-2023 15:00:00,20.12,19.42,18.61,7.523,1.374,524.9,0,0,0,5.737,13.075,936.5583,54.7,1.246
11-Aug-2023 16:00:00,20.72,19.75,18.95,8.31,1.393,513.1,0,0,0,4.99,13.15,936.2917,53.3,1.245
11-Aug-2023 17:00:00,20.7,19.27,18.16,8.01,1.396,440.7,0,0,0,4.43,12.99167,936.0583,53.4,1.248
11-Aug-2023 18:00:00,20.34,18.58,17.26,8.05,1.405,361.3,0,0,0,3.944,12.925,936,53.4,1.25
11-Aug-2023 19:00:00,20.07,17.42,16.46,7.229,1.389,284.8,0,0,0,3.228,12.53333,935.85,53.4,1.253
11-Aug-2023 20:00:00,19.34,15.48,15.1,6.765,1.381,186.7,0,0,0,2.937,11.91667,935.8417,52.4,1.251
11-Aug-2023 21:00:00,18.12,13.97,13.98,6.45,1.376,108.4,0,0,0,3.22,11.40833,935.8,57.2,1.25
11-Aug-2023 22:00:00,16.36,12.16,12.71,6.045,1.37,37.25,0,0,0,2.973,11.64167,935.7,65.4,1.246
11-Aug-2023 23:00:00,15.42,11.28,12.08,5.821,1.368,8.17,0,0,0,3.428,11.86667,935.7,69.3,1.24
12-Aug-2023 00:00:00,15.11,10.72,11.79,5.637,1.372,0.5,0,0,0,3.492,12.19167,935.725,75,1.237
12-Aug-2023 01:00:00,13.93,10.56,11.45,5.554,1.37,0,0,0,0,3.235,12.325,935.5583,75.7,1.233
12-Aug-2023 02:00:00,14.28,10.37,11.29,5.471,1.378,0,0,0,0,3.256,12.6,935.5,79.2,1.238
12-Aug-2023 03:00:00,13.43,10.71,11.09,5.802,1.385,0,0,0,0,3.531,12.25833,935.3333,76.2,1.244
12-Aug-2023 04:00:00,14.08,10.91,10.75,6.102,1.403,0,0,0,0,6.193,11.18333,934.9584,68.8,1.233
12-Aug-2023 05:00:00,12.91,9.32,9.55,5.431,1.394,0,0,0,0,5.138,10.04167,934.5583,63.5,1.25
12-Aug-2023 06:00:00,12.18,7.892,8.36,5.057,1.386,6.917,0,0,0,3.601,8.875,933.8917,63.7,1.248
12-Aug-2023 07:00:00,11.12,7.599,8.09,4.824,1.38,40.92,0,0,0,3.561,8.15,933.45,62,1.238
12-Aug-2023 08:00:00,11.92,8.27,8.84,4.754,1.379,91.1,0,0,0,5.028,8.216666,932.875,57.1,1.248
12-Aug-2023 09:00:00,12.85,9.66,9.88,4.85,1.379,154.7,0,0,0,4.768,8.191667,932.3083,53.5,1.247
12-Aug-2023 10:00:00,13.72,10.07,11.38,4.806,1.382,245.5,0,0,0,3.313,8.333333,932.0833,53.3,1.248
12-Aug-2023 11:00:00,14.95,10.57,11.97,4.882,1.382,335.4,0,0,0,3.915,8.708333,931.375,48.3,1.248
12-Aug-2023 12:00:00,16.83,14.3,14.89,5.162,1.396,414.1,0,0,0,1.941,7.9,930.625,37.8,1.25
12-Aug-2023 13:00:00,18.23,17.88,16.86,6.976,1.446,450.4,0,0,0,3.946,8.966666,929.725,47.4,1.253
12-Aug-2023 14:00:00,18.85,18.62,18.07,7.034,1.474,488.7,0,0,0,5.571,10.49167,928.9083,48.3,1.252
12-Aug-2023 15:00:00,19.18,19.43,18.85,7.524,1.487,507.3,0,0,0,5.543,10.38333,928.2333,44.3,1.252
12-Aug-2023 16:00:00,19.67,19.23,18.53,7.228,1.491,486.4,0,0,0,5.426,10.25833,927.75,43.9,1.252
12-Aug-2023 17:00:00,19.67,18.55,17.31,7.718,1.501,448.9,0,0,0,5.247,9.833333,927.45,41.5,1.255
12-Aug-2023 18:00:00,19.21,17.41,16.05,7.724,1.512,376.8,0,0,0,6.045,8.783333,927.125,40.3,1.254
12-Aug-2023 19:00:00,19.29,18.58,17,7.543,1.507,378.1,0,0,0,4.843,9.641666,926.8834,45.7,1.254
12-Aug-2023 20:00:00,18.58,16.82,15.74,7.189,1.502,267.8,0,0,0,4.283,10.40833,926.8917,49.6,1.252
12-Aug-2023 21:00:00,17.39,14.62,14.05,6.715,1.486,150.5,0,0,0,4.528,9.958333,926.925,53.2,1.25
12-Aug-2023 22:00:00,15.62,12.28,12.6,6.014,1.469,52.42,0,0,0,3.336,10.43333,927.1667,63.2,1.252
12-Aug-2023 23:00:00,14.35,11.25,11.46,5.861,1.46,10.42,0,0,0,2.548,10.425,927.3,63.2,1.251
13-Aug-2023 00:00:00,13.95,10.43,10.85,5.615,1.461,0.167,0,0,0,3.598,10.2,927.275,65.8,1.249
13-Aug-2023 01:00:00,13.18,10.2,10.27,5.497,1.454,0,0,0,0,4.006,9.958333,927.4584,62.1,1.252
13-Aug-2023 02:00:00,12.56,8.27,9.08,5.086,1.445,0,0,0,0,2.758,9.683334,928.025,71,1.248
13-Aug-2023 03:00:00,12.64,10.38,9.97,5.698,1.462,0,0,0,0,4.215,9.883333,928.3334,68.3,1.251
13-Aug-2023 04:00:00,11.56,8.08,8.68,5.01,1.451,0,0,0,0,3.118,9.766666,928.7417,75,1.249
13-Aug-2023 05:00:00,9.89,7.087,7.892,4.707,1.438,0,0,0,0,3.241,9.4,929.1666,82.2,1.252
13-Aug-2023 06:00:00,9.08,6.748,7.525,4.527,1.432,3.083,0,0,0,4.136,9.15,929.4,80.3,1.25
13-Aug-2023 07:00:00,8.51,6.474,7.158,4.393,1.425,19.25,0,0,0,3.648,8.958333,929.7,81.1,1.25
13-Aug-2023 08:00:00,9.1,7.262,7.752,4.369,1.422,69.25,0,0,0,4.334,9.1,929.9667,78.5,1.25
13-Aug-2023 09:00:00,9.93,8.65,9.18,4.412,1.42,164.4,0,0,0,4.039,9.416667,930.7083,73.7,1.248
13-Aug-2023 10:00:00,10.94,9.77,10.46,4.556,1.421,230,0,0,0,5.989,9.641666,931.1,73.7,1.244
13-Aug-2023 11:00:00,11.76,11.86,12.58,4.822,1.424,344.1,0,0,0,6.362,9.8,931.675,68.2,1.248
13-Aug-2023 12:00:00,13.25,14.14,14.59,5.149,1.431,451.6,0,0,0,6.298,10.175,932.025,65.8,1.246
13-Aug-2023 13:00:00,13.99,14.27,15.71,5.294,1.436,486.3,0,0,0,5.938,10.35833,932.5917,63.7,1.245
13-Aug-2023 14:00:00,14.81,16.36,17.15,5.806,1.446,540,0,0,0,6.227,10.61667,933.1334,62.1,1.252
13-Aug-2023 15:00:00,15.09,16.96,17.59,6.048,1.451,537.8,0,0,0,6.382,10.74167,933.7,61.7,1.248
13-Aug-2023 16:00:00,15.85,17.47,18.09,6.109,1.456,552.9,0,0,0,5.457,10.89167,934.0417,60.1,1.248
13-Aug-2023 17:00:00,16.06,16.4,16.72,5.98,1.45,506.9,0,0,0,4.873,10.9,934.425,60.5,1.249
13-Aug-2023 18:00:00,16.13,15.77,15.91,5.974,1.451,450.3,0,0,0,4.605,11.06667,934.675,61.5,1.25
13-Aug-2023 19:00:00,15.87,14.58,14.74,5.934,1.448,365.3,0,0,0,4.78,11.24167,934.9167,63.1,1.249
13-Aug-2023 20:00:00,15.3,13.29,13.56,5.757,1.443,249.8,0,0,0,4.222,11.21667,935.4166,66.3,1.25
13-Aug-2023 21:00:00,14.05,11.66,12.26,5.503,1.437,147.6,0,0,0,3.929,11.18333,935.775,74.5,1.251
13-Aug-2023 22:00:00,12.03,9.89,10.75,5.189,1.428,55.75,0,0,0,3.439,11.125,936.2583,84.1,1.251
13-Aug-2023 23:00:00,9.85,8.47,9.35,4.944,1.421,7.917,0,0,0,2.726,10.68333,936.75,92.4,1.254
14-Aug-2023 00:00:00,8.5,7.654,8.69,4.744,1.415,0.167,0,0,0,2.312,10.33333,937.1667,93.8,1.25
14-Aug-2023 01:00:00,9.25,8.14,9.13,4.681,1.416,0,0,0,0,2.992,10.95833,937.55,94.4,1.246
14-Aug-2023 02:00:00,9.3,8.16,9.05,4.627,1.414,0,0,0,0,2.814,11.00833,937.8,91.3,1.249
14-Aug-2023 03:00:00,9.39,7.82,8.61,4.563,1.416,0,0,0,0,3.086,10.98333,937.9584,94.4,1.259
14-Aug-2023 04:00:00,8.73,7.338,8.16,4.461,1.413,0,0,0,0,2.46,10.75833,938.2084,96.6,1.251
14-Aug-2023 05:00:00,8.98,7.548,8.38,4.415,1.41,0,0,0,0,2.452,11.01667,938.4916,97.6,1.261
14-Aug-2023 06:00:00,9.31,7.394,8.28,4.357,1.41,2.333,0,0,0,1.838,11.24167,938.825,95.3,1.262
14-Aug-2023 07:00:00,9.98,7.719,8.66,4.316,1.404,26.67,0,0,0,1.313,11.525,938.975,94.9,1.263
14-Aug-2023 08:00:00,10.86,8.57,9.55,4.352,1.404,77.08,0,0,0,1.536,12.15833,939.1417,90.8,1.247
