Timestamp_UTC,AirTemp_C,GroundTemp_0cm_C,GroundTemp_10p5cm_C,GroundTemp_23cm_C,GroundTemp_34p5cm_C,QC_AirTemp_C,QC_GroundTemp_0cm_C,QC_GroundTemp_10p5cm_C,QC_GroundTemp_23cm_C,QC_GroundTemp_34p5cm_C
2025-05-01 23:00:00,-13.1627777777778,-10.1972222222222,-10.1622222222222,-9.95388888888889,-9.78222222222222,0,0,0,0,0
2025-05-02 00:00:00,-13.6961111111111,-10.1972222222222,-10.1622222222222,-9.95388888888889,-9.78222222222222,0,0,0,0,0
2025-05-02 01:00:00,-13.7722222222222,-10.1972222222222,-10.1972222222222,-9.95388888888889,-9.78222222222222,0,0,0,0,0
2025-05-02 02:00:00,-13.6572222222222,-10.1972222222222,-10.1972222222222,-9.95388888888889,-9.78222222222222,0,0,0,0,0
2025-05-02 03:00:00,-13.6188888888889,-10.1972222222222,-10.1622222222222,-9.95388888888889,-9.78222222222222,0,0,0,0,0
2025-05-02 04:00:00,-14.2361111111111,-10.1622222222222,-10.1972222222222,-9.95388888888889,-9.81611111111111,0,0,0,0,0
2025-05-02 05:00:00,-14.8261111111111,-10.1622222222222,-10.1622222222222,-9.95388888888889,-9.78222222222222,0,0,0,0,0
2025-05-02 06:00:00,-15.2638888888889,-10.1622222222222,-10.1622222222222,-9.95388888888889,-9.81611111111111,0,0,0,0,0
2025-05-02 07:00:00,-16.4922222222222,-10.1622222222222,-10.1622222222222,-9.95388888888889,-9.81611111111111,0,0,0,0,0
2025-05-02 08:00:00,-16.66,-10.1272222222222,-10.1622222222222,-9.95388888888889,-9.81611111111111,0,0,0,0,0
2025-05-02 09:00:00,-16.66,-10.1272222222222,-10.1622222222222,-9.95388888888889,-9.81611111111111,0,0,0,0,0
2025-05-02 10:00:00,-16.955,-10.1272222222222,-10.1622222222222,-9.95388888888889,-9.81611111111111,0,0,0,0,0
2025-05-02 11:00:00,-17.51,-10.1272222222222,-10.1622222222222,-9.95388888888889,-9.81611111111111,0,0,0,0,0
2025-05-02 12:00:00,-19.3311111111111,-10.1272222222222,-10.1622222222222,-9.95388888888889,-9.81611111111111,0,0,0,0,0
2025-05-02 13:00:00,-20.7377777777778,-10.1272222222222,-10.1622222222222,-9.95388888888889,-9.81611111111111,0,0,0,0,0
2025-05-02 14:00:00,-20.2138888888889,-10.1272222222222,-10.1272222222222,-9.95388888888889,-9.78222222222222,0,0,0,0,0
2025-05-02 15:00:00,-18.9222222222222,-10.1272222222222,-10.1622222222222,-9.95388888888889,-9.81611111111111,0,0,0,0,0
2025-05-02 16:00:00,-17.5527777777778,-10.1272222222222,-10.1622222222222,-9.95388888888889,-9.78222222222222,0,0,0,0,0
2025-05-02 17:00:00,-15.0638888888889,-10.1272222222222,-10.1622222222222,-9.95388888888889,-9.78222222222222,0,0,0,0,0
2025-05-02 18:00:00,-14.6277777777778,-10.1622222222222,-10.1622222222222,-9.95388888888889,-9.78222222222222,0,0,0,0,0
2025-05-02 19:00:00,-13.05,-10.1622222222222,-10.1622222222222,-9.95388888888889,-9.78222222222222,0,0,0,0,0
2025-05-02 20:00:00,-12.4172222222222,-10.1972222222222,-10.1972222222222,-9.95388888888889,-9.78222222222222,0,0,0,0,0
2025-05-02 21:00:00,-11.4327777777778,-10.1972222222222,-10.1972222222222,-9.95388888888889,-9.78222222222222,0,0,0,0,0
2025-05-02 22:00:00,-11.9761111111111,-10.1972222222222,-10.1972222222222,-9.95388888888889,-9.81611111111111,0,0,0,0,0
2025-05-02 23:00:00,-11.7577777777778,-10.1972222222222,-10.1972222222222,-9.95388888888889,-9.81611111111111,0,0,0,0,0
2025-05-03 00:00:00,-9.74722222222222,-10.2311111111111,-10.1972222222222,-9.98888888888889,-9.81611111111111,0,0,0,0,0
2025-05-03 01:00:00,-7.54277777777778,-10.2311111111111,-10.1972222222222,-9.98888888888889,-9.81611111111111,0,0,0,0,0
2025-05-03 02:00:00,-10.3361111111111,-10.1972222222222,-10.1972222222222,-9.98888888888889,-9.81611111111111,0,0,0,0,0
2025-05-03 03:00:00,-11.1111111111111,-10.2311111111111,-10.1972222222222,-9.98888888888889,-9.81611111111111,0,0,0,0,0
2025-05-03 04:00:00,-10.9688888888889,-10.1972222222222,-10.1972222222222,-9.98888888888889,-9.81611111111111,0,0,0,0,0
2025-05-03 05:00:00,-14.3138888888889,-10.1972222222222,-10.1972222222222,-9.98888888888889,-9.81611111111111,0,0,0,0,0
2025-05-03 06:00:00,-16.4088888888889,-10.1622222222222,-10.1972222222222,-9.98888888888889,-9.81611111111111,0,0,0,0,0
2025-05-03 07:00:00,-17.9011111111111,-10.1622222222222,-10.1622222222222,-9.98888888888889,-9.81611111111111,0,0,0,0,0
2025-05-03 08:00:00,-18.6522222222222,-10.1272222222222,-10.1622222222222,-9.98888888888889,-9.81611111111111,0,0,0,0,0
2025-05-03 09:00:00,-19.1938888888889,-10.1272222222222,-10.1622222222222,-9.98888888888889,-9.81611111111111,0,0,0,0,0
2025-05-03 10:00:00,-18.2961111111111,-10.1272222222222,-10.1272222222222,-9.98888888888889,-9.81611111111111,0,0,0,0,0
2025-05-03 11:00:00,-19.6538888888889,-10.0922222222222,-10.1272222222222,-9.95388888888889,-9.81611111111111,0,0,0,0,0
2025-05-03 12:00:00,-21.0772222222222,-10.0922222222222,-10.1272222222222,-9.95388888888889,-9.81611111111111,0,0,0,0,0
2025-05-03 13:00:00,-17.5972222222222,-10.0922222222222,-10.1272222222222,-9.95388888888889,-9.81611111111111,0,0,0,0,0
2025-05-03 14:00:00,-19.7461111111111,-10.0577777777778,-10.1272222222222,-9.95388888888889,-9.81611111111111,0,0,0,0,0
2025-05-03 15:00:00,-19.0577777777778,-10.0577777777778,-10.1272222222222,-9.95388888888889,-9.81611111111111,0,0,0,0,0
2025-05-03 16:00:00,-13.1627777777778,-10.0577777777778,-10.0922222222222,-9.95388888888889,-9.78222222222222,1,0,0,0,0
2025-05-03 17:00:00,-7.935,-10.0577777777778,-10.0922222222222,-9.95388888888889,-9.78222222222222,1,0,0,0,0
2025-05-03 18:00:00,-13.2011111111111,-10.0577777777778,-10.0922222222222,-9.91888888888889,-9.81611111111111,1,0,0,0,0
2025-05-03 19:00:00,-12.2688888888889,-10.0577777777778,-10.0922222222222,-9.91888888888889,-9.78222222222222,0,0,0,0,0
2025-05-03 20:00:00,-11.94,-10.0577777777778,-10.0922222222222,-9.91888888888889,-9.78222222222222,0,0,0,0,0
2025-05-03 21:00:00,-10.8272222222222,-10.0922222222222,-10.0922222222222,-9.91888888888889,-9.78222222222222,0,0,0,0,0
2025-05-03 22:00:00,-10.9338888888889,-10.0922222222222,-10.0922222222222,-9.91888888888889,-9.78222222222222,0,0,0,0,0
2025-05-03 23:00:00,-10.4411111111111,-10.0922222222222,-10.1272222222222,-9.91888888888889,-9.78222222222222,0,0,0,0,0
2025-05-04 00:00:00,-9.85111111111111,-10.0922222222222,-10.1272222222222,-9.91888888888889,-9.78222222222222,0,0,0,0,0
2025-05-04 01:00:00,-10.1972222222222,-10.0922222222222,-10.1272222222222,-9.95388888888889,-9.78222222222222,0,0,0,0,0
2025-05-04 02:00:00,-9.91888888888889,-10.0577777777778,-10.0922222222222,-9.91888888888889,-9.78222222222222,0,0,0,0,0
2025-05-04 03:00:00,-10.0922222222222,-10.0577777777778,-10.0922222222222,-9.91888888888889,-9.78222222222222,0,0,0,0,0
2025-05-04 04:00:00,-10.7572222222222,-10.0577777777778,-10.0922222222222,-9.91888888888889,-9.78222222222222,0,0,0,0,0
2025-05-04 05:00:00,-11.29,-10.0227777777778,-10.0577777777778,-9.91888888888889,-9.78222222222222,0,0,0,0,0
2025-05-04 06:00:00,-10.9688888888889,-9.98888888888889,-10.0577777777778,-9.91888888888889,-9.78222222222222,0,0,0,0,0
2025-05-04 07:00:00,-11.1472222222222,-9.98888888888889,-10.0577777777778,-9.91888888888889,-9.78222222222222,0,0,0,0,0
2025-05-04 08:00:00,-11.8672222222222,-9.95388888888889,-10.0227777777778,-9.91888888888889,-9.78222222222222,0,0,0,0,0
2025-05-04 09:00:00,-12.8627777777778,-9.95388888888889,-10.0227777777778,-9.885,-9.78222222222222,0,0,0,0,0
2025-05-04 10:00:00,-13.505,-9.95388888888889,-9.98888888888889,-9.885,-9.78222222222222,0,0,0,0,0
2025-05-04 11:00:00,-15.1038888888889,-9.91888888888889,-9.98888888888889,-9.885,-9.74722222222222,0,0,0,0,0
2025-05-04 12:00:00,-15.9961111111111,-9.91888888888889,-9.98888888888889,-9.885,-9.74722222222222,0,0,0,0,0
2025-05-04 13:00:00,-16.66,-9.885,-9.98888888888889,-9.885,-9.74722222222222,0,0,0,0,0
2025-05-04 14:00:00,-15.9961111111111,-9.885,-9.95388888888889,-9.85111111111111,-9.74722222222222,0,0,0,0,0
2025-05-04 15:00:00,-15.345,-9.885,-9.95388888888889,-9.85111111111111,-9.74722222222222,0,0,0,0,0
