DateTime,AirTemp_C,Soil1Temp_C,Soil2Temp_C,Soil3Temp_C,Soil4Temp_C
10-Aug-2023 13:00:00,16.296,14.218,6.636,2.262,0.135
10-Aug-2023 14:00:00,17.344,15.199,6.56,2.074,0.107
10-Aug-2023 15:00:00,17.439,15.7,6.636,1.994,0.107
10-Aug-2023 16:00:00,17.843,16.106,6.712,1.967,0.107
10-Aug-2023 17:00:00,18.866,16.487,6.864,1.967,0.107
10-Aug-2023 18:00:00,18.771,16.63,6.94,1.94,0.107
10-Aug-2023 19:00:00,18.866,16.487,6.99,1.94,0.107
10-Aug-2023 20:00:00,17.843,15.963,6.99,1.94,0.135
10-Aug-2023 21:00:00,17.106,15.414,6.94,1.94,0.135
10-Aug-2023 22:00:00,16.177,14.745,6.864,1.94,0.135
10-Aug-2023 23:00:00,16.773,13.954,6.763,1.94,0.135
11-Aug-2023 00:00:00,15.915,13.281,6.661,1.94,0.135
11-Aug-2023 01:00:00,14.912,12.606,6.509,1.94,0.163
11-Aug-2023 02:00:00,13.858,11.832,6.331,1.967,0.163
11-Aug-2023 03:00:00,12.437,11.151,6.153,1.94,0.163
11-Aug-2023 04:00:00,12.437,10.638,6,1.94,0.163
11-Aug-2023 05:00:00,14.146,10.32,5.924,1.94,0.135
11-Aug-2023 06:00:00,13.762,10.516,5.898,1.94,0.135
11-Aug-2023 07:00:00,13.425,10.712,5.872,1.94,0.135
11-Aug-2023 08:00:00,12.775,10.883,5.847,1.94,0.163
11-Aug-2023 09:00:00,12.823,11.005,5.77,1.94,0.135
11-Aug-2023 10:00:00,12.992,11.443,5.821,1.94,0.135
11-Aug-2023 11:00:00,13.834,12.001,5.898,1.94,0.135
11-Aug-2023 12:00:00,15.27,12.871,5.975,1.94,0.135
11-Aug-2023 13:00:00,16.249,14.457,6.204,1.94,0.135
11-Aug-2023 14:00:00,16.392,15.652,6.357,1.94,0.135
11-Aug-2023 15:00:00,17.724,15.557,6.535,1.94,0.135
11-Aug-2023 16:00:00,18.319,16.32,6.661,1.967,0.135
11-Aug-2023 17:00:00,18.866,16.677,6.864,1.967,0.135
11-Aug-2023 18:00:00,18.675,16.511,6.94,1.967,0.135
11-Aug-2023 19:00:00,18.247,16.01,6.914,1.967,0.135
11-Aug-2023 20:00:00,17.439,15.461,6.889,1.967,0.135
11-Aug-2023 21:00:00,16.368,14.505,6.763,1.967,0.163
11-Aug-2023 22:00:00,15.079,13.377,6.611,1.994,0.163
11-Aug-2023 23:00:00,15.031,12.364,6.433,1.967,0.163
12-Aug-2023 00:00:00,14.816,11.54,6.281,1.967,0.163
12-Aug-2023 01:00:00,14.481,11.127,6.153,1.967,0.163
12-Aug-2023 02:00:00,13.69,10.638,6.026,1.967,0.19
12-Aug-2023 03:00:00,12.63,10.1,5.847,1.967,0.19
12-Aug-2023 04:00:00,11.953,9.682,5.693,1.967,0.19
12-Aug-2023 05:00:00,11.102,9.262,5.539,1.967,0.19
12-Aug-2023 06:00:00,10.222,8.767,5.334,1.967,0.19
12-Aug-2023 07:00:00,9.386,8.295,5.179,1.967,0.19
12-Aug-2023 08:00:00,9.287,7.995,5.05,1.94,0.19
12-Aug-2023 09:00:00,9.558,8.02,4.947,1.94,0.19
12-Aug-2023 10:00:00,10.1,8.344,4.921,1.913,0.19
12-Aug-2023 11:00:00,11.2,8.891,4.973,1.913,0.19
12-Aug-2023 12:00:00,12.751,9.952,5.102,1.913,0.163
12-Aug-2023 13:00:00,14.457,12.63,5.385,1.913,0.163
12-Aug-2023 14:00:00,16.463,14.385,5.719,1.913,0.135
12-Aug-2023 15:00:00,17.034,13.858,5.872,1.913,0.163
12-Aug-2023 16:00:00,17.368,14.936,6.051,1.913,0.163
12-Aug-2023 17:00:00,16.582,14.816,6.102,1.913,0.163
12-Aug-2023 18:00:00,16.511,14.673,6.153,1.886,0.163
12-Aug-2023 19:00:00,16.153,14.266,6.179,1.913,0.19
12-Aug-2023 20:00:00,15.485,13.546,6.128,1.886,0.19
12-Aug-2023 21:00:00,15.031,12.727,6.051,1.886,0.19
12-Aug-2023 22:00:00,15.151,12.171,5.975,1.886,0.19
12-Aug-2023 23:00:00,14.601,11.467,5.847,1.886,0.19
13-Aug-2023 00:00:00,13.762,10.687,5.693,1.886,0.19
13-Aug-2023 01:00:00,13.305,10.247,5.591,1.886,0.19
13-Aug-2023 02:00:00,13.377,9.928,5.488,1.886,0.19
13-Aug-2023 03:00:00,12.243,9.731,5.411,1.859,0.19
13-Aug-2023 04:00:00,11.224,9.114,5.205,1.886,0.218
13-Aug-2023 05:00:00,10.198,8.444,5.024,1.859,0.218
13-Aug-2023 06:00:00,9.903,8.195,4.947,1.832,0.218
13-Aug-2023 07:00:00,9.682,8.095,4.844,1.832,0.218
13-Aug-2023 08:00:00,9.632,8.17,4.818,1.832,0.19
13-Aug-2023 09:00:00,10.026,8.519,4.792,1.832,0.19
13-Aug-2023 10:00:00,9.336,8.668,4.792,1.805,0.218
13-Aug-2023 11:00:00,9.064,8.618,4.766,1.805,0.218
13-Aug-2023 12:00:00,9.287,8.817,4.766,1.778,0.19
13-Aug-2023 13:00:00,9.756,9.139,4.766,1.778,0.218
13-Aug-2023 14:00:00,10.907,9.608,4.818,1.778,0.19
13-Aug-2023 15:00:00,11.88,10.222,4.947,1.778,0.19
13-Aug-2023 16:00:00,13.546,10.98,5.128,1.778,0.19
13-Aug-2023 17:00:00,15.175,12.219,5.308,1.778,0.19
13-Aug-2023 18:00:00,16.463,13.401,5.591,1.778,0.19
13-Aug-2023 19:00:00,16.01,12.944,5.565,1.778,0.19
13-Aug-2023 20:00:00,14.529,12.558,5.488,1.778,0.19
13-Aug-2023 21:00:00,12.944,11.516,5.385,1.751,0.218
13-Aug-2023 22:00:00,10.687,10.345,5.179,1.751,0.218
13-Aug-2023 23:00:00,9.682,9.064,4.921,1.724,0.246
14-Aug-2023 00:00:00,11.346,8.195,4.792,1.724,0.218
14-Aug-2023 01:00:00,10.271,7.97,4.714,1.724,0.218
14-Aug-2023 02:00:00,10.222,7.795,4.61,1.697,0.218
14-Aug-2023 03:00:00,10.443,7.695,4.532,1.697,0.218
14-Aug-2023 04:00:00,11.394,7.469,4.454,1.67,0.218
14-Aug-2023 05:00:00,10.663,7.67,4.428,1.67,0.218
14-Aug-2023 06:00:00,10.271,7.494,4.324,1.67,0.218
14-Aug-2023 07:00:00,11.053,7.67,4.35,1.67,0.218
14-Aug-2023 08:00:00,11.127,8.12,4.402,1.67,0.218
14-Aug-2023 09:00:00,11.516,8.693,4.454,1.643,0.218
14-Aug-2023 10:00:00,11.71,9.287,4.532,1.643,0.218
14-Aug-2023 11:00:00,12.437,9.879,4.688,1.643,0.19
14-Aug-2023 12:00:00,13.473,10.687,4.844,1.643,0.19
14-Aug-2023 13:00:00,15.39,12.147,5.179,1.643,0.19
