Timestamp_UTC,AirTemp_C,GroundTemp_0cm_C,GroundTemp_18p7cm_C,GroundTemp_39p9cm_C,GroundTemp_59p8cm_C,QC_AirTemp_C,QC_GroundTemp_0cm_C,QC_GroundTemp_18p7cm_C,QC_GroundTemp_39p9cm_C,QC_GroundTemp_59p8cm_C
2023-08-11 05:00:00,16.487,13.642,7.116,1.507,0.135,0,0,0,0,0
2023-08-11 06:00:00,15.986,13.233,6.99,1.507,0.135,0,0,0,0,0
2023-08-11 07:00:00,15.294,12.847,6.864,1.507,0.135,0,0,0,0,0
2023-08-11 08:00:00,14.649,12.485,6.737,1.507,0.135,0,0,0,0,0
2023-08-11 09:00:00,13.618,12.001,6.56,1.507,0.135,0,0,0,0,0
2023-08-11 10:00:00,12.775,11.637,6.433,1.534,0.163,0,0,0,0,0
2023-08-11 11:00:00,12.243,11.248,6.281,1.507,0.163,0,0,0,0,0
2023-08-11 12:00:00,12.558,10.858,6.128,1.507,0.163,0,0,0,0,0
2023-08-11 13:00:00,13.786,10.907,6.077,1.507,0.135,0,0,0,0,0
2023-08-11 14:00:00,13.522,11.224,6.051,1.507,0.135,0,0,0,0,0
2023-08-11 15:00:00,12.871,11.419,6.102,1.507,0.163,0,0,0,0,0
2023-08-11 16:00:00,12.703,11.54,6.102,1.48,0.135,0,0,0,0,0
2023-08-11 17:00:00,13.137,11.856,6.153,1.48,0.135,0,0,0,0,0
2023-08-11 18:00:00,13.281,12.195,6.204,1.48,0.163,0,0,0,0,0
2023-08-11 19:00:00,14.888,12.751,6.408,1.48,0.163,0,0,0,0,0
2023-08-11 20:00:00,15.891,13.401,6.611,1.48,0.163,0,0,0,0,0
2023-08-11 21:00:00,17.32,13.762,6.813,1.48,0.163,0,0,0,0,0
2023-08-11 22:00:00,17.534,13.666,6.914,1.453,0.163,0,0,0,0,0
2023-08-11 23:00:00,18.652,14.122,7.091,1.48,0.163,0,0,0,0,0
2023-08-12 00:00:00,19.032,14.385,7.217,1.453,0.163,0,0,0,0,0
2023-08-12 01:00:00,18.937,14.002,7.268,1.453,0.163,0,0,0,0,0
2023-08-12 02:00:00,18.699,13.954,7.217,1.453,0.163,0,0,0,0,0
2023-08-12 03:00:00,17.843,13.57,7.116,1.453,0.163,0,0,0,0,0
2023-08-12 04:00:00,16.344,12.896,6.94,1.48,0.19,0,0,0,0,0
2023-08-12 05:00:00,15.557,12.171,6.763,1.48,0.19,0,0,0,0,0
2023-08-12 06:00:00,14.936,11.637,6.585,1.453,0.163,0,0,0,0,0
2023-08-12 07:00:00,14.745,11.321,6.408,1.48,0.19,0,0,0,0,0
2023-08-12 08:00:00,14.888,11.2,6.306,1.48,0.19,0,0,0,0,0
2023-08-12 09:00:00,13.377,10.834,6.128,1.48,0.19,0,0,0,0,0
2023-08-12 10:00:00,12.775,10.614,6,1.48,0.19,0,0,0,0,0
2023-08-12 11:00:00,12.171,10.541,5.949,1.48,0.19,0,0,0,0,0
2023-08-12 12:00:00,11.029,10.345,5.898,1.48,0.19,0,0,0,0,0
2023-08-12 13:00:00,9.952,9.928,5.745,1.48,0.19,0,0,0,0,0
2023-08-12 14:00:00,9.287,9.534,5.616,1.48,0.19,0,0,0,0,0
2023-08-12 15:00:00,9.015,9.188,5.462,1.48,0.19,0,0,0,0,0
2023-08-12 16:00:00,9.262,9.089,5.36,1.453,0.19,0,0,0,0,0
2023-08-12 17:00:00,9.952,9.238,5.334,1.453,0.19,0,0,0,0,0
2023-08-12 18:00:00,11.078,9.534,5.437,1.453,0.19,0,0,0,0,0
2023-08-12 19:00:00,12.751,10.124,5.539,1.453,0.19,0,0,0,0,0
2023-08-12 20:00:00,14.505,11.321,5.872,1.425,0.218,0,0,0,0,0
2023-08-12 21:00:00,15.318,11.54,6.077,1.425,0.218,0,0,0,0,0
2023-08-12 22:00:00,17.058,11.516,6.255,1.453,0.218,0,0,0,0,0
2023-08-12 23:00:00,16.939,12.437,6.484,1.425,0.19,0,0,0,0,0
2023-08-13 00:00:00,17.011,12.147,6.458,1.425,0.218,0,0,0,0,0
2023-08-13 01:00:00,16.701,12.122,6.484,1.425,0.218,0,0,0,0,0
2023-08-13 02:00:00,16.201,12.074,6.408,1.425,0.218,0,0,0,0,0
2023-08-13 03:00:00,15.461,11.589,6.255,1.425,0.218,0,0,0,0,0
2023-08-13 04:00:00,14.936,11.078,6.077,1.425,0.218,0,0,0,0,0
2023-08-13 05:00:00,15.031,10.907,6,1.398,0.218,0,0,0,0,0
2023-08-13 06:00:00,13.786,10.443,5.796,1.425,0.218,0,0,0,0,0
2023-08-13 07:00:00,13.522,9.952,5.642,1.398,0.218,0,0,0,0,0
2023-08-13 08:00:00,12.968,9.78,5.539,1.398,0.218,0,0,0,0,0
2023-08-13 09:00:00,12.751,9.534,5.411,1.398,0.218,0,0,0,0,0
2023-08-13 10:00:00,11.929,9.485,5.334,1.398,0.218,0,0,0,0,0
2023-08-13 11:00:00,10.443,9.04,5.179,1.398,0.218,0,0,0,0,0
2023-08-13 12:00:00,10.834,8.891,5.102,1.398,0.218,0,0,0,0,0
2023-08-13 13:00:00,10.198,8.916,5.05,1.398,0.218,0,0,0,0,0
2023-08-13 14:00:00,9.46,8.841,4.973,1.398,0.218,0,0,0,0,0
2023-08-13 15:00:00,9.262,8.792,4.947,1.398,0.218,0,0,0,0,0
2023-08-13 16:00:00,9.163,8.792,4.895,1.398,0.218,0,0,0,0,0
2023-08-13 17:00:00,8.767,8.668,4.844,1.371,0.218,0,0,0,0,0
2023-08-13 18:00:00,8.245,8.543,4.818,1.371,0.218,0,0,0,0,0
2023-08-13 19:00:00,8.494,8.693,4.792,1.344,0.218,0,0,0,0,0
2023-08-13 20:00:00,9.287,8.916,4.818,1.344,0.218,0,0,0,0,0
2023-08-13 21:00:00,10.932,9.435,4.895,1.344,0.218,0,0,0,0,0
2023-08-13 22:00:00,11.467,9.903,5.024,1.344,0.218,0,0,0,0,0
2023-08-13 23:00:00,13.233,10.663,5.205,1.317,0.218,0,0,0,0,0
2023-08-14 00:00:00,14.697,11.54,5.437,1.317,0.246,0,0,0,0,0
2023-08-14 01:00:00,15.796,12.074,5.642,1.317,0.218,0,0,0,0,0
2023-08-14 02:00:00,16.915,12.364,5.821,1.317,0.218,0,0,0,0,0
2023-08-14 03:00:00,16.463,12.001,5.821,1.317,0.218,0,0,0,0,0
2023-08-14 04:00:00,13.497,10.932,5.693,1.317,0.218,0,0,0,0,0
2023-08-14 05:00:00,11.807,10.026,5.462,1.317,0.246,0,0,0,0,0
2023-08-14 06:00:00,12.243,9.287,5.257,1.317,0.246,0,0,0,0,0
2023-08-14 07:00:00,12.63,8.965,5.102,1.289,0.218,0,0,0,0,0
2023-08-14 08:00:00,11.662,8.841,4.999,1.289,0.218,0,0,0,0,0
2023-08-14 09:00:00,11.686,8.717,4.921,1.289,0.218,0,0,0,0,0
2023-08-14 10:00:00,11.637,8.618,4.844,1.289,0.218,0,0,0,0,0
2023-08-14 11:00:00,11.127,8.568,4.792,1.289,0.218,0,0,0,0,0
2023-08-14 12:00:00,11.005,8.593,4.74,1.289,0.218,0,0,0,0,0
2023-08-14 13:00:00,9.952,8.444,4.688,1.289,0.246,0,0,0,0,0
2023-08-14 14:00:00,10.614,8.295,4.61,1.289,0.218,0,0,0,0,0
2023-08-14 15:00:00,10.932,8.643,4.662,1.289,0.218,0,0,0,0,0
2023-08-14 16:00:00,11.589,9.139,4.74,1.262,0.218,0,0,0,0,0
2023-08-14 17:00:00,11.321,9.485,4.818,1.262,0.218,0,0,0,0,0
2023-08-14 18:00:00,12.389,9.903,4.921,1.262,0.218,0,0,0,0,0
2023-08-14 19:00:00,13.401,10.638,5.076,1.262,0.218,0,0,0,0,0
2023-08-14 20:00:00,14.625,11.443,5.308,1.262,0.246,0,0,0,0,0
2023-08-14 21:00:00,17.748,12.001,5.591,1.262,0.246,1,0,0,0,0
2023-08-14 22:00:00,15.294,11.516,5.642,1.262,0.246,0,1,0,0,0
2023-08-14 23:00:00,18.343,12.847,5.949,1.262,0.246,0,1,0,0,0
2023-08-15 00:00:00,17.677,12.582,5.975,1.262,0.246,0,0,0,0,0
2023-08-15 01:00:00,16.892,11.929,5.949,1.262,0.246,0,0,0,0,0
2023-08-15 02:00:00,17.819,11.492,5.872,1.262,0.246,0,0,0,0,0
2023-08-15 03:00:00,15.27,11.273,5.796,1.262,0.246,0,0,0,0,0
2023-08-15 04:00:00,14.697,10.443,5.642,1.262,0.246,0,0,0,0,0
2023-08-15 05:00:00,14.17,10.051,5.488,1.262,0.246,0,0,0,0,0
2023-08-15 06:00:00,13.088,9.558,5.334,1.262,0.246,0,0,0,0,0
2023-08-15 07:00:00,12.558,9.188,5.205,1.262,0.246,0,0,0,0,0
2023-08-15 08:00:00,11.516,8.693,5.024,1.289,0.246,0,0,0,0,0
2023-08-15 09:00:00,11.053,8.444,4.895,1.289,0.246,0,0,0,0,0
2023-08-15 10:00:00,9.829,8.295,4.792,1.289,0.246,0,0,0,0,0
2023-08-15 11:00:00,11.102,8.195,4.688,1.289,0.246,0,0,0,0,0
2023-08-15 12:00:00,10.541,8.27,4.662,1.289,0.246,0,0,0,0,0
2023-08-15 13:00:00,10.541,8.319,4.636,1.289,0.246,0,0,0,0,0
2023-08-15 14:00:00,10.565,8.444,4.61,1.289,0.246,0,0,0,0,0
2023-08-15 15:00:00,11.102,8.668,4.662,1.262,0.246,0,0,0,0,0
2023-08-15 16:00:00,11.613,8.693,4.636,1.262,0.246,0,0,0,0,0
2023-08-15 17:00:00,13.233,9.287,4.766,1.262,0.246,0,0,0,0,0
2023-08-15 18:00:00,14.529,10.149,4.973,1.262,0.246,0,0,0,0,0
2023-08-15 19:00:00,16.201,10.907,5.154,1.262,0.273,0,0,0,0,0
2023-08-15 20:00:00,16.129,12.823,5.514,1.262,0.273,0,1,0,0,0
2023-08-15 21:00:00,18.081,11.783,5.668,1.262,0.273,0,0,0,0,0
2023-08-15 22:00:00,18.224,11.977,5.847,1.289,0.273,0,0,0,0,0
2023-08-15 23:00:00,20.388,12.896,6,1.262,0.273,0,0,0,0,0
2023-08-16 00:00:00,17.296,12.823,6.077,1.289,0.273,0,0,0,0,0
2023-08-16 01:00:00,19.08,12.098,6.077,1.262,0.273,0,0,0,0,0
2023-08-16 02:00:00,19.27,12.316,6.204,1.289,0.273,0,0,0,0,0
2023-08-16 03:00:00,18.747,12.509,6.204,1.262,0.246,0,0,0,0,0
2023-08-16 04:00:00,15.796,11.394,6,1.289,0.273,0,0,0,0,0
2023-08-16 05:00:00,12.147,10.1,5.668,1.289,0.273,0,0,0,0,0
2023-08-16 06:00:00,10.785,9.139,5.36,1.317,0.273,0,0,0,0,0
2023-08-16 07:00:00,10.1,8.444,5.076,1.317,0.273,0,0,0,0,0
2023-08-16 08:00:00,9.608,7.945,4.869,1.317,0.273,0,0,0,0,0
2023-08-16 09:00:00,9.114,7.619,4.688,1.317,0.273,0,0,0,0,0
2023-08-16 10:00:00,8.693,7.318,4.506,1.317,0.273,0,0,0,0,0
2023-08-16 11:00:00,8.295,7.041,4.376,1.317,0.301,0,0,0,0,0
2023-08-16 12:00:00,7.97,6.813,4.22,1.317,0.273,0,0,0,0,0
2023-08-16 13:00:00,8.369,6.636,4.115,1.289,0.273,0,0,0,0,0
2023-08-16 14:00:00,8.817,6.585,4.037,1.317,0.273,0,0,0,0,0
2023-08-16 15:00:00,10.026,6.763,4.011,1.289,0.301,0,0,0,0,0
2023-08-16 16:00:00,11.589,7.142,4.089,1.289,0.301,0,0,0,0,0
2023-08-16 17:00:00,12.703,7.82,4.22,1.289,0.301,0,0,0,0,0
2023-08-16 18:00:00,15.223,9.04,4.454,1.289,0.301,0,0,0,0,0
2023-08-16 19:00:00,16.106,10.32,4.844,1.289,0.301,0,0,0,0,0
2023-08-16 20:00:00,18.081,11.977,5.257,1.289,0.329,0,1,0,0,0
2023-08-16 21:00:00,19.27,11.88,5.616,1.289,0.301,0,0,0,0,0
2023-08-16 22:00:00,18.271,12.147,5.847,1.289,0.301,0,0,0,0,0
2023-08-16 23:00:00,17.653,12.485,5.975,1.289,0.301,0,0,0,0,0
2023-08-17 00:00:00,17.819,11.637,5.847,1.289,0.301,0,0,0,0,0
2023-08-17 01:00:00,18.747,11.783,5.975,1.289,0.301,0,0,0,0,0
2023-08-17 02:00:00,18.343,11.492,5.924,1.289,0.301,0,0,0,0,0
2023-08-17 03:00:00,17.51,11.273,5.847,1.289,0.301,0,0,0,0,0
2023-08-17 04:00:00,15.366,10.345,5.616,1.289,0.301,0,0,0,0,0
2023-08-17 05:00:00,13.329,9.485,5.36,1.289,0.301,0,0,0,0,0
2023-08-17 06:00:00,12.437,8.99,5.179,1.289,0.301,0,0,0,0,0
2023-08-17 07:00:00,10.98,8.469,4.973,1.289,0.301,0,0,0,0,0
2023-08-17 08:00:00,10.467,8.045,4.792,1.289,0.301,0,0,0,0,0
2023-08-17 09:00:00,10.001,7.72,4.636,1.289,0.301,0,0,0,0,0
2023-08-17 10:00:00,9.879,7.795,4.558,1.289,0.301,0,0,0,0,0
2023-08-17 11:00:00,8.817,7.569,4.454,1.289,0.301,0,0,0,0,0
2023-08-17 12:00:00,8.866,7.569,4.402,1.289,0.301,0,0,0,0,0
2023-08-17 13:00:00,9.114,7.594,4.35,1.289,0.301,0,0,0,0,0
2023-08-17 14:00:00,9.114,7.695,4.35,1.289,0.301,0,0,0,0,0
2023-08-17 15:00:00,9.04,7.695,4.324,1.289,0.301,0,0,0,0,0
2023-08-17 16:00:00,9.608,7.77,4.324,1.289,0.301,0,0,0,0,0
2023-08-17 17:00:00,10.541,7.995,4.35,1.289,0.301,0,0,0,0,0
2023-08-17 18:00:00,10.394,8.494,4.454,1.289,0.301,0,0,0,0,0
2023-08-17 19:00:00,10.173,8.99,4.558,1.289,0.329,0,0,0,0,0
2023-08-17 20:00:00,10.296,9.386,4.688,1.289,0.329,0,0,0,0,0
2023-08-17 21:00:00,11.224,9.977,4.895,1.289,0.329,0,0,0,0,0
2023-08-17 22:00:00,10.834,10.124,4.947,1.289,0.329,0,1,0,0,0
2023-08-17 23:00:00,10.1,9.287,4.844,1.289,0.329,0,0,0,0,0
2023-08-18 00:00:00,9.829,8.99,4.792,1.289,0.329,0,0,0,0,0
2023-08-18 01:00:00,9.558,8.568,4.662,1.262,0.301,0,0,0,0,0
2023-08-18 02:00:00,9.287,8.344,4.584,1.262,0.329,0,0,0,0,0
2023-08-18 03:00:00,8.668,8.095,4.48,1.262,0.329,0,0,0,0,0
2023-08-18 04:00:00,8.643,7.845,4.376,1.262,0.329,0,0,0,0,0
2023-08-18 05:00:00,8.568,7.594,4.298,1.262,0.329,0,0,0,0,0
2023-08-18 06:00:00,8.469,7.419,4.22,1.262,0.329,0,0,0,0,0
2023-08-18 07:00:00,8.568,7.242,4.141,1.262,0.329,0,0,0,0,0
2023-08-18 08:00:00,8.369,7.167,4.089,1.262,0.329,0,0,0,0,0
2023-08-18 09:00:00,8.394,7.091,4.037,1.235,0.329,0,0,0,0,0
2023-08-18 10:00:00,8.469,7.015,3.985,1.235,0.329,0,0,0,0,0
2023-08-18 11:00:00,8.319,7.015,3.958,1.235,0.329,0,0,0,0,0
2023-08-18 12:00:00,8.12,6.99,3.932,1.235,0.329,0,0,0,0,0
2023-08-18 13:00:00,8.02,6.914,3.906,1.235,0.329,0,0,0,0,0
2023-08-18 14:00:00,8.12,6.914,3.88,1.235,0.329,0,0,0,0,0
2023-08-18 15:00:00,8.02,6.99,3.88,1.235,0.329,0,0,0,0,0
2023-08-18 16:00:00,7.995,7.142,3.88,1.208,0.329,0,0,0,0,0
2023-08-18 17:00:00,8.319,7.419,3.958,1.208,0.301,0,0,0,0,0
2023-08-18 18:00:00,9.213,8.095,4.089,1.208,0.329,0,0,0,0,0
2023-08-18 19:00:00,9.534,8.643,4.22,1.208,0.329,0,0,0,0,0
2023-08-18 20:00:00,10.124,9.089,4.376,1.18,0.329,0,0,0,0,0
2023-08-18 21:00:00,10.492,9.163,4.506,1.208,0.329,0,0,0,0,0
2023-08-18 22:00:00,11.394,9.558,4.61,1.18,0.329,0,0,0,0,0
2023-08-18 23:00:00,12.025,9.756,4.714,1.18,0.329,0,0,0,0,0
2023-08-19 00:00:00,11.783,9.952,4.792,1.18,0.329,0,0,0,0,0
2023-08-19 01:00:00,12.558,10.149,4.895,1.18,0.329,0,0,0,0,0
2023-08-19 02:00:00,11.613,9.829,4.921,1.18,0.301,0,0,0,0,0
2023-08-19 03:00:00,11.175,9.386,4.818,1.18,0.329,0,0,0,0,0
2023-08-19 04:00:00,10.712,9.04,4.74,1.18,0.329,0,0,0,0,0
2023-08-19 05:00:00,10.32,8.742,4.636,1.18,0.329,0,0,0,0,0
2023-08-19 06:00:00,10.001,8.519,4.558,1.18,0.329,0,0,0,0,0
2023-08-19 07:00:00,9.903,8.344,4.48,1.18,0.329,0,0,0,0,0
2023-08-19 08:00:00,9.78,8.245,4.428,1.18,0.329,0,0,0,0,0
2023-08-19 09:00:00,9.089,8.17,4.402,1.18,0.329,0,0,0,0,0
2023-08-19 10:00:00,8.817,8.045,4.35,1.18,0.329,0,0,0,0,0
2023-08-19 11:00:00,8.643,7.87,4.272,1.208,0.329,0,0,0,0,0
2023-08-19 12:00:00,8.419,7.77,4.246,1.208,0.329,0,0,0,0,0
2023-08-19 13:00:00,8.22,7.619,4.194,1.208,0.329,0,0,0,0,0
2023-08-19 14:00:00,8.02,7.469,4.115,1.18,0.329,0,0,0,0,0
2023-08-19 15:00:00,7.945,7.343,4.063,1.18,0.329,0,0,0,0,0
2023-08-19 16:00:00,7.895,7.242,4.011,1.18,0.329,0,0,0,0,0
2023-08-19 17:00:00,8.12,7.419,4.037,1.18,0.329,0,0,0,0,0
2023-08-19 18:00:00,8.07,7.368,4.011,1.18,0.329,0,0,0,0,0
2023-08-19 19:00:00,8.145,7.494,4.011,1.18,0.329,0,0,0,0,0
2023-08-19 20:00:00,7.995,7.619,4.037,1.18,0.329,0,0,0,0,0
2023-08-19 21:00:00,8.319,7.72,4.063,1.18,0.329,0,0,0,0,0
2023-08-19 22:00:00,8.319,7.695,4.063,1.18,0.329,0,0,0,0,0
2023-08-19 23:00:00,8.593,7.645,4.063,1.18,0.329,0,0,0,0,0
2023-08-20 00:00:00,8.742,7.845,4.115,1.18,0.329,0,0,0,0,0
2023-08-20 01:00:00,8.344,7.67,4.089,1.18,0.329,0,0,0,0,0
2023-08-20 02:00:00,8.245,7.444,4.037,1.18,0.329,0,0,0,0,0
2023-08-20 03:00:00,8.319,7.444,4.011,1.18,0.329,0,0,0,0,0
2023-08-20 04:00:00,7.995,7.192,3.958,1.18,0.329,0,0,0,0,0
2023-08-20 05:00:00,7.619,6.914,3.88,1.18,0.329,0,0,0,0,0
2023-08-20 06:00:00,7.569,6.737,3.827,1.18,0.329,0,0,0,0,0
2023-08-20 07:00:00,7.419,6.535,3.749,1.18,0.356,0,0,0,0,0
2023-08-20 08:00:00,7.419,6.382,3.67,1.18,0.329,0,0,0,0,0
2023-08-20 09:00:00,7.393,6.281,3.617,1.18,0.329,0,0,0,0,0
2023-08-20 10:00:00,7.293,6.179,3.564,1.153,0.329,0,0,0,0,0
2023-08-20 11:00:00,7.268,6.179,3.538,1.153,0.329,0,0,0,0,0
2023-08-20 12:00:00,7.142,6.128,3.512,1.153,0.329,0,0,0,0,0
2023-08-20 13:00:00,7.066,6.077,3.459,1.153,0.329,0,0,0,0,0
2023-08-20 14:00:00,6.94,6.026,3.433,1.153,0.329,0,0,0,0,0
2023-08-20 15:00:00,6.535,6.026,3.406,1.153,0.356,0,0,0,0,0
2023-08-20 16:00:00,6.509,6.102,3.406,1.126,0.329,0,0,0,0,0
2023-08-20 17:00:00,6.585,6.306,3.433,1.126,0.329,0,0,0,0,0
2023-08-20 18:00:00,6.813,6.585,3.485,1.126,0.329,0,0,0,0,0
2023-08-20 19:00:00,7.116,6.788,3.538,1.126,0.356,0,0,0,0,0
2023-08-20 20:00:00,7.343,6.889,3.564,1.126,0.329,0,0,0,0,0
2023-08-20 21:00:00,8.195,7.142,3.643,1.126,0.329,0,0,0,0,0
2023-08-20 22:00:00,8.568,7.795,3.775,1.126,0.329,0,0,0,0,0
2023-08-20 23:00:00,9.015,7.945,3.854,1.099,0.329,0,0,0,0,0
2023-08-21 00:00:00,9.682,8.195,3.958,1.099,0.329,0,0,0,0,0
2023-08-21 01:00:00,9.928,8.543,4.089,1.099,0.329,0,0,0,0,0
2023-08-21 02:00:00,9.756,8.519,4.141,1.099,0.329,0,0,0,0,0
2023-08-21 03:00:00,9.657,8.394,4.141,1.099,0.329,0,0,0,0,0
2023-08-21 04:00:00,9.262,8.17,4.115,1.099,0.329,0,0,0,0,0
2023-08-21 05:00:00,9.139,7.995,4.115,1.099,0.329,0,0,0,0,0
2023-08-21 06:00:00,8.916,7.945,4.532,1.099,0.329,0,0,0,0,0
2023-08-21 07:00:00,8.643,7.97,4.921,1.126,0.329,0,0,0,0,0
2023-08-21 08:00:00,8.444,7.895,4.999,1.126,0.329,0,0,0,0,0
2023-08-21 09:00:00,8.27,7.795,5.128,1.18,0.329,0,0,0,0,0
2023-08-21 10:00:00,8.295,7.795,5.308,1.18,0.329,0,0,0,0,0
2023-08-21 11:00:00,8.344,7.745,5.128,1.18,0.329,0,0,0,0,0
2023-08-21 12:00:00,8.494,7.695,4.662,1.208,0.356,0,0,0,0,0
2023-08-21 13:00:00,8.469,7.695,4.532,1.235,0.356,0,0,0,0,0
2023-08-21 14:00:00,8.369,7.645,4.402,1.235,0.356,0,0,0,0,0
2023-08-21 15:00:00,8.369,7.645,4.272,1.289,0.356,0,0,0,0,0
2023-08-21 16:00:00,8.519,7.695,4.272,1.289,0.384,0,0,0,0,0
2023-08-21 17:00:00,8.891,7.82,4.246,1.289,0.384,0,0,0,0,0
2023-08-21 18:00:00,9.287,8.07,4.246,1.317,0.412,0,0,0,0,0
2023-08-21 19:00:00,10.124,8.444,4.324,1.317,0.412,0,0,0,0,0
2023-08-21 20:00:00,10.001,9.04,4.428,1.344,0.412,0,0,0,0,0
2023-08-21 21:00:00,10.663,9.46,4.506,1.344,0.412,0,0,0,0,0
2023-08-21 22:00:00,11.078,9.706,4.61,1.344,0.439,0,0,0,0,0
2023-08-21 23:00:00,10.638,9.805,4.688,1.344,0.439,0,0,0,0,0
2023-08-22 00:00:00,11.127,9.756,4.714,1.344,0.439,0,0,0,0,0
2023-08-22 01:00:00,11.127,9.879,4.766,1.371,0.439,0,0,0,0,0
2023-08-22 02:00:00,10.541,9.706,4.792,1.398,0.439,0,0,0,0,0
2023-08-22 03:00:00,10.075,9.46,4.766,1.398,0.439,0,0,0,0,0
2023-08-22 04:00:00,9.756,9.089,4.714,1.398,0.467,0,0,0,0,0
2023-08-22 05:00:00,9.534,8.767,4.662,1.398,0.467,0,0,0,0,0
2023-08-22 06:00:00,9.386,8.543,4.584,1.398,0.467,0,0,0,0,0
2023-08-22 07:00:00,9.163,8.394,4.558,1.398,0.467,0,0,0,0,0
2023-08-22 08:00:00,9.163,8.295,4.506,1.398,0.467,0,0,0,0,0
2023-08-22 09:00:00,9.114,8.245,4.48,1.398,0.467,0,0,0,0,0
2023-08-22 10:00:00,9.064,8.195,4.454,1.425,0.467,0,0,0,0,0
2023-08-22 11:00:00,8.916,8.12,4.428,1.398,0.467,0,0,0,0,0
2023-08-22 12:00:00,8.916,8.07,4.402,1.425,0.467,0,0,0,0,0
2023-08-22 13:00:00,8.866,8.045,4.402,1.425,0.467,0,0,0,0,0
2023-08-22 14:00:00,8.891,8.045,4.376,1.425,0.467,0,0,0,0,0
2023-08-22 15:00:00,9.015,8.095,4.402,1.425,0.495,0,0,0,0,0
2023-08-22 16:00:00,9.213,8.22,4.428,1.425,0.495,0,0,0,0,0
2023-08-22 17:00:00,9.829,8.494,4.506,1.425,0.495,0,0,0,0,0
2023-08-22 18:00:00,10.247,8.841,4.61,1.425,0.495,0,0,0,0,0
2023-08-22 19:00:00,10.883,9.262,4.714,1.425,0.495,0,0,0,0,0
2023-08-22 20:00:00,11.734,9.756,4.869,1.425,0.495,1,0,0,0,0
2023-08-22 21:00:00,10.98,9.928,4.921,1.425,0.495,1,0,0,0,0
2023-08-22 22:00:00,11.613,9.977,4.999,1.425,0.495,0,0,0,0,0
2023-08-22 23:00:00,10.858,9.854,5.024,1.425,0.495,0,0,0,0,0
2023-08-23 00:00:00,10.858,9.731,4.999,1.425,0.495,0,0,0,0,0
2023-08-23 01:00:00,11.029,9.879,5.05,1.425,0.495,0,0,0,0,0
2023-08-23 02:00:00,10.858,9.829,5.05,1.425,0.495,0,0,0,0,0
2023-08-23 03:00:00,10.443,9.608,5.024,1.425,0.495,0,0,0,0,0
2023-08-23 04:00:00,10.296,9.386,4.973,1.425,0.495,0,0,0,0,0
