Timestamp_UTC,AirTemp_C,GroundTemp_0cm_C,GroundTemp_16cm_C,GroundTemp_31p9cm_C,GroundTemp_48p3cm_C,IncomingShortwave_Wm2_Avg,LiquidPrecipitation_mm_Tot,RelativeHumidity_pct_HourEndSample,VaporPressure_hPa_Avg,BarometricPressure_hPa_Avg,WindSpeed_ms_Avg,WindGust10s_ms_HourEndSample,WindDirection_D1_WVT_deg,InvalidWind5min_Count,LightningStrikeCount_Tot,LightningDistance_km_Avg,SnowDepth_m,SnowDepth_isLowerBound,SnowReference_m,SnowReferenceUncertainty_m,SnowDistanceTempCorrected_m_HourEndSample,SnowQualityNumber_HourEndSample,QC_GroundTemp_0cm_C,QC_GroundTemp_16cm_C,QC_GroundTemp_31p9cm_C,QC_GroundTemp_48p3cm_C,QC_IncomingShortwave_Wm2_Avg,QC_LiquidPrecipitation_mm_Tot,QC_AirTemp_C,QC_LightningStrikeCount_Tot,QC_LightningDistance_km_Avg,QC_WindSpeed_ms_Avg,QC_VaporPressure_hPa_Avg,QC_BarometricPressure_hPa_Avg,QC_RelativeHumidity_pct_HourEndSample,QC_SnowDistanceTempCorrected_m_HourEndSample,QC_WindGust10s_ms_HourEndSample,QC_HumiditySensorTemp_C_HourEndSample,QC_SnowDistanceRaw_m_HourEndSample,QC_SnowQualityNumber_HourEndSample,QC_SnowSensorInternalTemp_C_HourEndSample,QC_SnowSensorInternalRH_pct_HourEndSample,QC_SnowSensorPitch_deg_HourEndSample,QC_SnowSensorRoll_deg_HourEndSample,QC_SnowSensorSupply_V_HourEndSample,QC_SnowSensorResonantFrequency_kHz_HourEndSample,QC_SnowSensorAlertFlag_HourEndSample,QC_WindSpeed_S_WVT_ms,QC_WindDirection_D1_WVT_deg,QC_InvalidWind5min_Count,QC_ClimaVUE_TiltNS_deg_Avg,QC_ClimaVUE_TiltWE_deg_Avg,QC_SnowDepthRaw_m,QC_SnowDepth_m,QC_SnowDepthFromTapeGround_m
2023-08-11 22:00:00,18.66,17.41,11.7,1.761,0.234,265,0,71.9,15.73,979.49,0.542,1.1,29.37,0,0,0,0.01,0,1.352,0.0709176728304729,1.342,72,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11 23:00:00,19.58,17.82,12.09,1.691,0.209,268.3,0,67.7,15.875,979.3333,0.599,1.43,17.83,0,0,0,0,0,1.352,0.0709176728304729,1.418,107,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 00:00:00,20.28,18.12,12.4,1.654,0.199,231.7,0,65.6,15.975,979.0583,0.487,1.44,1.036,0,0,0,0,0,1.352,0.0709176728304729,1.36,344,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2023-08-12 01:00:00,21.34,18.56,12.43,1.637,0.194,203.2,0,60.9,15.95,978.525,0.502,1.14,359.8,0,0,0,0.032,0,1.352,0.0709176728304729,1.32,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 02:00:00,21.55,18.25,12.68,1.636,0.19,217.8,0,60.9,15.61667,978.1,0.556,1.21,12.86,0,0,0,0.0270000000000001,0,1.352,0.0709176728304729,1.325,147,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 03:00:00,21.49,17.8,12.54,1.631,0.187,173.2,0,60.8,15.56667,977.8083,0.48,1.03,6.371,0,0,0,0.032,0,1.352,0.0709176728304729,1.32,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 04:00:00,20.68,16.71,12.03,1.626,0.186,99.6,0,63.2,15.15833,977.775,0.618,1.53,10.18,0,0,0,1.031,0,1.352,0.0709176728304729,0.321,185,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
2023-08-12 05:00:00,19.52,15.53,11.62,1.624,0.188,55.17,0,68,14.88333,977.975,0.602,1.24,31.13,0,0,0,0.0290000000000001,0,1.352,0.0709176728304729,1.323,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 06:00:00,18.21,14.24,10.94,1.618,0.189,19.33,0,72.2,14.70833,977.7583,0.705,1.3,32.26,0,0,0,0.034,0,1.352,0.0709176728304729,1.318,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 07:00:00,17.29,12.99,10.16,1.605,0.189,2.917,0,75.5,14.61667,977.5917,0.699,1.51,25.67,0,0,0,0.04,0,1.352,0.0709176728304729,1.312,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 08:00:00,16.33,11.93,9.52,1.596,0.19,0,0,82.6,14.61667,977.7083,0.613,0.63,27.63,0,0,0,0.0330000000000001,0,1.352,0.0709176728304729,1.319,122,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 09:00:00,15.48,10.97,8.89,1.588,0.19,0,0,86.1,14.48333,977.7166,0.456,0.51,29.53,0,0,0,0.0290000000000001,0,1.352,0.0709176728304729,1.323,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 10:00:00,14.15,10.03,8.3,1.584,0.193,0,0,88.7,14.1,977.575,0.453,0.69,48.22,0,0,0,0.03,0,1.352,0.0709176728304729,1.322,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 11:00:00,14.03,9.62,7.971,1.571,0.193,0,0,85.1,14.04167,977.0834,0.421,0.97,52.75,0,0,0,0.0310000000000001,0,1.352,0.0709176728304729,1.321,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 12:00:00,14.98,9.62,7.787,1.565,0.197,0,0,82.2,14.23333,976.725,0.63,2.26,37.76,0,0,0,0.0410000000000001,0,1.352,0.0709176728304729,1.311,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 13:00:00,14.46,9.5,7.573,1.558,0.198,0,0,84.3,13.79167,976.4417,0.841,1.9,35.59,0,0,0,0.0390000000000001,0,1.352,0.0709176728304729,1.313,23,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 14:00:00,13.28,9.1,7.24,1.547,0.199,2.083,0,80.6,12.65833,976.0333,0.868,1.86,31.97,0,0,0,0,0,1.352,0.0709176728304729,1.396,225,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 15:00:00,12.58,8.74,7.005,1.539,0.2,14.08,0,78.8,11.475,975.6417,0.987,2.28,39.63,0,0,0,0.03,0,1.352,0.0709176728304729,1.322,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 16:00:00,11.99,8.68,6.897,1.524,0.201,35.33,0,79.2,11.08333,975.2083,0.992,1.85,32.76,0,0,0,0.0330000000000001,0,1.352,0.0709176728304729,1.319,15,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 17:00:00,11.88,8.9,6.824,1.503,0.203,61.25,0,77.8,10.90833,974.7583,0.708,1.81,49.15,0,0,0,0.0330000000000001,0,1.352,0.0709176728304729,1.319,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 18:00:00,12.61,9.73,7.178,1.496,0.202,95.7,0,74.7,11.10833,974.2167,0.794,1.85,40.06,0,0,0,0.0350000000000001,0,1.352,0.0709176728304729,1.317,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 19:00:00,13.61,10.84,7.747,1.5,0.2,141.7,0,70.8,11.275,973.4167,1.052,1.92,39.47,0,0,0,0,0,1.352,0.0709176728304729,1.379,15,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 20:00:00,14.97,12.3,8.53,1.504,0.2,228.7,0,66,11.65833,972.5167,1.106,2.18,37.84,0,0,0,1.01,0,1.352,0.0709176728304729,0.342,28,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
2023-08-12 21:00:00,16.72,13.3,9.26,1.513,0.199,193.3,0,61.7,12.15,971.4833,1.284,2.85,31.12,0,0,0,0,0,1.352,0.0709176728304729,1.357,100,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 22:00:00,18.14,15.95,10.65,1.531,0.197,285.9,0,60.3,12.73333,970.525,1.136,4.32,31.07,0,0,0,0.0110000000000001,0,1.352,0.0709176728304729,1.341,95,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12 23:00:00,19.98,15.97,10.97,1.524,0.197,411.3,0,55,13.31667,969.55,0.915,2.49,22.31,0,0,0,0.01,0,1.352,0.0709176728304729,1.342,9,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13 00:00:00,20.04,15.73,10.77,1.513,0.195,183.9,0,56.7,13.13333,969.3083,0.871,1.88,18.76,0,0,0,1.094,0,1.352,0.0709176728304729,0.258,7,0,0,0,0,1,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
2023-08-13 01:00:00,19.82,16.26,11.2,1.518,0.193,233.8,0,56.8,13.125,968.8583,1.034,1.69,12.67,0,0,0,0.012,0,1.352,0.0709176728304729,1.34,78,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13 02:00:00,19.41,15.95,11.24,1.518,0.19,168.6,0,60.4,13.28333,968.6417,1.033,2.88,21.49,0,0,0,0.0130000000000001,0,1.352,0.0709176728304729,1.339,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13 03:00:00,19.43,15.77,10.9,1.511,0.192,144.3,0,61.7,13.675,968.3334,0.893,3.11,15.08,0,0,0,0.00800000000000001,0,1.352,0.0709176728304729,1.344,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13 04:00:00,18.67,15,10.8,1.502,0.189,82.6,0,64.4,13.69167,968.2417,0.704,1.47,22.81,0,0,0,0.00700000000000012,0,1.352,0.0709176728304729,1.345,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13 05:00:00,18.23,14.07,10.25,1.493,0.193,44.42,0,66.2,13.80833,968.4333,0.603,2,26.67,0,0,0,0.004,0,1.352,0.0709176728304729,1.348,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13 06:00:00,17.53,13.08,9.79,1.487,0.189,19.25,0,67.9,13.50833,968.6917,0.757,2.14,24.92,0,0,0,1.01,0,1.352,0.0709176728304729,0.342,49,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
2023-08-13 07:00:00,16.42,11.98,9.11,1.472,0.188,8.58,0,74.6,13.15833,969.1083,0.453,0.73,38.09,0,0,0,0.002,0,1.352,0.0709176728304729,1.35,75,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13 08:00:00,14.63,10.86,8.53,1.464,0.189,0,0,80.5,13.05833,969.4167,0.394,0.76,32.34,0,0,0,0,0,1.352,0.0709176728304729,1.377,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13 09:00:00,14.46,10.44,8.16,1.455,0.188,0,0,79.9,13.05833,969.7833,0.447,0.29,36.42,0,0,0,0,0,1.352,0.0709176728304729,1.377,3,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13 10:00:00,13.13,9.56,7.582,1.447,0.188,0,0,86.6,12.6,970.3666,0.325,0.59,72.87,0,0,0,0,0,1.352,0.0709176728304729,1.377,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13 11:00:00,11.78,8.78,7.079,1.438,0.19,0,0,91.4,12.275,970.8083,0.433,0.63,68.17,0,0,0,0,0,1.352,0.0709176728304729,1.379,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13 12:00:00,10.52,7.786,6.442,1.421,0.189,0,0,93.6,11.725,971.2667,0.468,0.84,78.9,0,0,0,0,0,1.352,0.0709176728304729,1.38,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13 13:00:00,10.23,7.638,6.276,1.41,0.191,0,0,94.1,11.68333,971.925,0.39,0.58,64.5,0,0,0,0,0,1.352,0.0709176728304729,1.381,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13 14:00:00,10.39,7.68,6.128,1.396,0.193,1.833,0,95.7,11.96667,972.6083,0.327,0.53,76.69,0,0,0,0,0,1.352,0.0709176728304729,1.379,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13 15:00:00,10.69,7.806,6.135,1.385,0.192,10.92,0,92,12.14167,973.25,0.393,0.72,68.83,0,0,0,0.0290000000000001,0,1.352,0.0709176728304729,1.323,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13 16:00:00,11.66,8.4,6.307,1.375,0.192,25.83,0,86.1,12.35,973.8333,0.393,1.09,70.63,0,0,0,0.036,0,1.352,0.0709176728304729,1.316,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13 17:00:00,11.8,8.93,6.372,1.365,0.192,32.42,0,82,11.53333,974.7333,0.507,0.77,57.61,0,0,0,1.029,0,1.352,0.0709176728304729,0.323,4,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
2023-08-13 18:00:00,11.06,8.95,6.393,1.352,0.192,29.25,0,89.5,11.325,975.4833,0.354,0.36,78.5,0,0,0,0.212,0,1.352,0.0709176728304729,1.14,9,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
2023-08-13 19:00:00,11.11,9.62,6.726,1.343,0.19,73.75,0.017,90.8,11.88333,976.2584,0.324,0.64,62.17,0,0,0,0.00100000000000011,0,1.352,0.0709176728304729,1.351,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2023-08-13 20:00:00,11.77,10.9,7.157,1.339,0.188,126.8,0,83.2,11.925,976.95,0.538,1.09,39.67,0,0,0,0,0,1.352,0.0709176728304729,1.352,25,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13 21:00:00,11.97,11.42,7.488,1.326,0.185,122.5,0.017,82.7,11.66667,977.6917,0.478,0.86,49.23,0,0,0,0,0,1.352,0.0709176728304729,1.352,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13 22:00:00,13.38,13.4,8.31,1.328,0.184,230.2,0,81.3,12.69167,978.05,0.472,0.73,37.02,0,0,0,0.902,0,1.352,0.0709176728304729,0.45,8,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
2023-08-13 23:00:00,15.04,14.41,8.99,1.332,0.182,173.4,0,74.4,13.075,978.5,0.381,0.82,50.84,0,0,0,0,0,1.352,0.0709176728304729,1.367,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 00:00:00,16.44,15.54,9.77,1.341,0.182,221.3,0,69,13.375,978.475,0.368,0.8,109.8,0,0,0,0.0150000000000001,0,1.352,0.0709176728304729,1.337,72,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 01:00:00,19.11,16.79,10.9,1.361,0.18,287.9,0,59,13.95833,978.4,0.442,0.81,5.911,0,0,0,0.0150000000000001,0,1.352,0.0709176728304729,1.337,24,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 02:00:00,19.65,16.88,11.1,1.364,0.178,208.9,0,59.7,13.69167,978.575,0.394,0.48,218.7,0,0,0,0.01,0,1.352,0.0709176728304729,1.342,34,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 03:00:00,20.62,17.04,11.66,1.378,0.177,271,0,52.4,13.475,978.65,0.381,0.67,228.1,0,0,0,0,0,1.352,0.0709176728304729,1.353,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 04:00:00,20.75,15.98,11.11,1.375,0.175,108.2,0,62.3,13.95,979.2583,0.35,0.36,189.8,0,0,0,0.00600000000000001,0,1.352,0.0709176728304729,1.346,22,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 05:00:00,18.17,14.05,10.17,1.366,0.174,42.25,0,70.1,14.01667,979.8583,0.247,0.49,10.37,0,0,0,0.0110000000000001,0,1.352,0.0709176728304729,1.341,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 06:00:00,15.39,11.97,9.18,1.359,0.174,12.33,0,80.8,13.30833,980.425,0.3,0.7,72.15,0,0,0,0,0,1.352,0.0709176728304729,1.369,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 07:00:00,12.63,10.01,8.1,1.346,0.173,1.75,0,85.9,12.375,981.1583,0.442,0.92,60.44,0,0,0,0,0,1.352,0.0709176728304729,1.368,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 08:00:00,12.3,9.56,7.708,1.341,0.174,0,0.085,87.8,12.40833,981.9833,0.38,0.63,67.04,0,0,0,0,0,1.352,0.0709176728304729,1.355,13,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 09:00:00,12.06,9.43,7.462,1.338,0.174,0,0.017,93.7,13.08333,982.7333,0.406,0.55,67.55,0,0,0,0,0,1.352,0.0709176728304729,1.355,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 10:00:00,11.6,9.09,7.117,1.333,0.175,0,0,95.3,12.96667,983.1,0.475,0.64,74.13,0,0,0,0,0,1.352,0.0709176728304729,1.355,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 11:00:00,10.89,8.67,6.78,1.328,0.177,0,0,94.4,12.425,983.275,0.422,0.55,64.5,0,0,0,0.00100000000000011,0,1.352,0.0709176728304729,1.351,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 12:00:00,10.62,8.4,6.534,1.322,0.178,0,0.102,96.4,12.25,983.6917,0.406,0.63,64.55,0,0,0,0,0,1.352,0.0709176728304729,1.354,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 13:00:00,10.36,8.04,6.23,1.315,0.178,0,0.034,98,12.26667,984.0333,0.371,0.46,67.98,0,0,0,0,0,1.352,0.0709176728304729,1.362,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 14:00:00,9.18,7.073,5.613,1.304,0.181,1,0,97.6,11.48333,984.3,0.424,0.58,61.38,0,0,0,0,0,1.352,0.0709176728304729,1.37,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 15:00:00,8.92,6.824,5.506,1.289,0.183,15.25,0,97.7,11.14167,984.3917,0.345,0.34,65.51,0,0,0,0,0,1.352,0.0709176728304729,1.353,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 16:00:00,10,7.659,5.751,1.282,0.181,27.75,0.017,99.1,12.09167,984.5917,0.22,0.14,73.18,0,0,0,0,0,1.352,0.0709176728304729,1.353,8,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 17:00:00,10.78,8.61,6.055,1.276,0.181,43.17,0,99.9,12.90833,984.7667,0.161,0.33,79.82,0,0,0,0,0,1.352,0.0709176728304729,1.354,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 18:00:00,11.9,9.75,6.518,1.275,0.181,59.25,0,99.9,13.90833,984.925,0.146,0.42,11.42,0,0,0,0.00100000000000011,0,1.352,0.0709176728304729,1.351,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 19:00:00,12.96,11.21,7.194,1.276,0.179,97.7,0,97.6,14.86667,984.9916,0.194,0.35,351.6,0,0,0,0.00500000000000012,0,1.352,0.0709176728304729,1.347,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 20:00:00,14.23,12.88,8.03,1.283,0.178,147.6,0,86.7,14.8,984.9166,0.228,0.81,36.37,0,0,0,0.00300000000000011,0,1.352,0.0709176728304729,1.349,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 21:00:00,16.17,15.37,9.31,1.296,0.177,240.6,0,71,14.35,984.575,0.446,1.1,227.7,0,0,0,0.012,0,1.352,0.0709176728304729,1.34,16,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 22:00:00,18.28,17.64,10.43,1.312,0.177,310.7,0,58.2,13.4,983.9,0.65,1.38,239.1,0,0,0,0,0,1.352,0.0709176728304729,1.353,5,1,0,0,0,1,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 23:00:00,17.01,15.38,9.78,1.303,0.175,73.67,0.034,82.4,13.49167,984.2167,0.506,0.72,189.1,0,0,0,0.00100000000000011,0,1.352,0.0709176728304729,1.351,2,1,0,0,0,1,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15 00:00:00,16.62,16.5,10.57,1.305,0.174,309.3,0,65.1,14.31667,983.4167,0.515,2.64,215.5,0,0,0,0.00500000000000012,0,1.352,0.0709176728304729,1.347,12,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15 01:00:00,19.18,16.79,11.1,1.316,0.173,177.5,0,56.8,14.09167,982.8167,0.678,1.19,211.5,0,0,0,0.004,0,1.352,0.0709176728304729,1.348,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15 02:00:00,20.23,16.02,10.99,1.328,0.173,209.8,0,55.4,13.05833,982.1333,0.547,0.51,206.7,0,0,0,0,0,1.352,0.0709176728304729,1.37,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15 03:00:00,18.97,15.05,10.62,1.328,0.171,74.17,0,62.6,13.50833,981.9,0.189,0.4,79.49,0,0,0,0,0,1.352,0.0709176728304729,1.359,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15 04:00:00,19.42,14.47,10.38,1.336,0.171,139.8,0,50,12.85,981.3917,0.5,1.33,181.2,0,0,0,0,0,1.352,0.0709176728304729,1.357,8,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15 05:00:00,18.33,12.64,9.49,1.334,0.173,35.92,0,64.1,11.35833,981.325,0.34,0.56,132.7,0,0,0,0,0,1.352,0.0709176728304729,1.358,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
